brand,optionGroup,type,sku,parentSku,name,price,inStock,mpn,sizeLabel,categories
Columbia,preset_bundle,simple,SBSET,,Columbia Sabre Smoothing Blade Set - [SBSET],413.0,True,SBSET,SBSET,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,preset_bundle,simple,SPECIALOPS,,Columbia Special Ops Set with Bonus Hand Tool Set - [SPECIALOPS],2940.0,False,SPECIALOPS,SPECIALOPS,Drywall Finishing Tools > Columbia > Automatic Taping Tools
Columbia,preset_bundle,simple,TS,,Columbia Tactical Set - [TS],5435.0,True,TS,TS,Drywall Finishing Tools > Columbia > Automatic Taping Tools
Columbia,preset_bundle,simple,TWS,,Columbia Tomahawk Warrior Set - [TWS],663.0,True,TWS,TWS,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB7,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB7],38.0,True,FSB7,"Size: 7""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB7,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB7],21.0,True,SSB7,"Size: 7""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-7,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-7],50.0,True,TSB-7,"Size: 7""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB10,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB10],41.0,True,FSB10,"Size: 10""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB10,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB10],28.0,True,SSB10,"Size: 10""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-10,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-10],62.0,True,TSB-10,"Size: 10""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB12,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB12],45.0,True,FSB12,"Size: 12""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB12,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB12],34.0,True,SSB12,"Size: 12""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-12,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-12],70.0,True,TSB-12,"Size: 12""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB14,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB14],52.0,True,FSB14,"Size: 14""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB14,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB14],40.0,True,SSB14,"Size: 14""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-14,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-14],76.0,True,TSB-14,"Size: 14""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB16,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB16],59.0,True,FSB16,"Size: 16""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB16,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB16],46.0,True,SSB16,"Size: 16""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB18,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB18],66.0,True,FSB18,"Size: 18""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB18,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB18],52.0,True,SSB18,"Size: 18""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-18,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-18],91.0,False,TSB-18,"Size: 18""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB24,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB24],77.0,True,FSB24,"Size: 24""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB24,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB24],69.0,True,SSB24,"Size: 24""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-24,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-24],110.0,True,TSB-24,"Size: 24""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB32,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB32],99.0,True,FSB32,"Size: 32""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB32,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB32],92.0,True,SSB32,"Size: 32""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-32,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-32],136.0,True,TSB-32,"Size: 32""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB40,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB40],126.0,True,FSB40,"Size: 40""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB40,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB40],115.0,True,SSB40,"Size: 40""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-40,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-40],168.0,True,TSB-40,"Size: 40""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,FSB48,COL-COLUMBIA-FAT-BOY-SMOOTHING-BLADE,Columbia Fat Boy Smoothing Blade - [FSB48],162.0,True,FSB48,"Size: 48""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,SSB48,COL-COLUMBIA-SABRE-SMOOTHING-BLADE,Columbia Sabre Smoothing Blade - [SSB48],133.0,True,SSB48,"Size: 48""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,variation,TSB-48,COL-COLUMBIA-TOMAHAWK-SMOOTHING-BLADE,Columbia Tomahawk Smoothing Blade - [TSB-48],221.0,False,TSB-48,"Size: 48""",Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade,simple,SBCASEM,,Columbia Sabre Blade Case (Medium) - [SBCASEM],91.0,False,SBCASEM,SBCASEM,Drywall Finishing Tools > Columbia > Semi-Automatic Taping Tools
Columbia,smoothing_blade_handle,variation,FTH4-6,COL-COLUMBIA-FIBERGLASS-SMOOTHING-BLADE-EXTENSION-HANDLE,Columbia Fiberglass Smoothing Blade Extension Handle - [FTH4-6],59.0,True,FTH4-6,Size: 4' - 6' Telescopic,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,variation,FTH5-8,COL-COLUMBIA-FIBERGLASS-SMOOTHING-BLADE-EXTENSION-HANDLE,Columbia Fiberglass Smoothing Blade Extension Handle - [FTH5-8],63.0,True,FTH5-8,Size: 5' - 8' Telescopic,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,simple,FSBC,,Columbia Fat Boy Smoothing Blade Adapter Claw - [FSBC],32.0,True,FSBC,FSBC,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,simple,SBC,,Columbia Sabre Smoothing Blade Claw - [SBC],24.0,True,SBC,SBC,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,simple,SBP,,Columbia Sabre Smoothing Blade Extension Pole - [SBP],66.0,True,SBP,SBP,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,simple,CLTHA,,Columbia Tomalock Adaptor - [CLTHA],94.0,True,CLTHA,CLTHA,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,smoothing_blade_handle,simple,UTA,,Columbia Universal Thread Adaptor - [UTA],11.0,True,UTA,UTA,Drywall Finishing Tools > Columbia > Taping & Finishing Tools
Columbia,support_handle,variation,C1HS,COL-COLUMBIA-ONE-FIXED-HANDLE,Columbia One Fixed Handle - [C1HS],40.0,True,C1HS,Size: 1',Drywall Finishing Tools > Columbia > Automatic Taping Tools
Columbia,support_handle,variation,C1H,COL-COLUMBIA-ONE-FIXED-HANDLE,Columbia One Fixed Handle - [C1H],35.0,True,C1H,Size: 4',Drywall Finishing Tools > Columbia > Automatic Taping Tools
Columbia,support_handle,simple,CHXL,,Columbia Long Extendable Handle - 4' - 8' - [CHXL],150.0,True,CHXL,CHXL,Drywall Finishing Tools > Columbia > Automatic Taping Tools
Columbia,support_handle,simple,PCHXL,,Columbia Predator Long Extendable Handle - 4' - 8' - [PCHXL],168.0,True,PCHXL,PCHXL,Drywall Finishing Tools > Columbia > Automatic Taping Tools
Level 5,angle_head,variation,4-732,LVL5-LEVEL-5-CORNER-FINISHER,Level 5 Corner Finisher - [4-732],439.0,True,4-732,"Size: 2.5""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,angle_head,variation,4-733,LVL5-LEVEL-5-CORNER-FINISHER,Level 5 Corner Finisher - [4-733],449.0,True,4-733,"Size: 3""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,angle_head,variation,4-734,LVL5-LEVEL-5-CORNER-FINISHER,Level 5 Corner Finisher - [4-734],459.0,True,4-734,"Size: 3.5""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,angle_head,variation,4-735,LVL5-LEVEL-5-CORNER-FINISHER,Level 5 Corner Finisher - [4-735],470.0,True,4-735,"Size: 4""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,angle_head,variation,4-743,LVL5-LEVEL-5-CORNER-FLUSHER,Level 5 Corner Flusher - [4-743],142.0,True,4-743,"Size: 3""",Drywall Finishing Tools > Level 5 > Semi-Automatic Taping Tools
Level 5,angle_head,variation,4-744,LVL5-LEVEL-5-CORNER-FLUSHER,Level 5 Corner Flusher - [4-744],147.0,True,4-744,"Size: 3.5""",Drywall Finishing Tools > Level 5 > Semi-Automatic Taping Tools
Level 5,automatic_taper,simple,4-760,,Level 5 Automatic Taper - [4-760],1594.0,True,4-760,4-760,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,corner_applicator,simple,4-741,,Level 5 Compound Tube - [4-741],225.0,True,4-741,4-741,Drywall Finishing Tools > Level 5 > Semi-Automatic Taping Tools
Level 5,corner_applicator,simple,4-811,,Level 5 MiniShot Cleaning Accessory Nozzle Adapter 2 Pack - [4-811],27.0,True,4-811,4-811,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,corner_applicator,simple,4-772,,Level 5 MiniShot with Handle Extension and Bonus Storage Case - [4-772],1031.0,True,4-772,4-772,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,filler_adapter,simple,4-771,,Level 5 Compound Pump with Filler and Wrench with Bonus Storage Case - [4-771],500.0,True,4-771,4-771,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,filler_adapter,simple,4-715,,Level 5 Filler - [4-715],75.0,True,4-715,4-715,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,filler_adapter,simple,4-714,,Level 5 Gooseneck - [4-714],112.0,True,4-714,4-714,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-764,LVL5-LEVEL-5-FLAT-BOX,Level 5 Flat Box with Bonus Storage Case - [4-764],419.0,True,4-764,"Size: 7""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-765,LVL5-LEVEL-5-FLAT-BOX,Level 5 Flat Box with Bonus Storage Case - [4-765],429.0,True,4-765,"Size: 10""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-766,LVL5-LEVEL-5-FLAT-BOX,Level 5 Flat Box with Bonus Storage Case - [4-766],440.0,True,4-766,"Size: 12""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-770,LVL5-LEVEL-5-FLAT-BOX,Level 5 Flat Box with Bonus Storage Case - [4-770],456.0,True,4-770,"Size: 14""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-767,LVL5-LEVEL-5-MEGA-FLAT-BOX,Level 5 MEGA Flat Box - [4-767],440.0,True,4-767,"Size: 7""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-768,LVL5-LEVEL-5-MEGA-FLAT-BOX,Level 5 MEGA Flat Box - [4-768],450.0,True,4-768,"Size: 10""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,variation,4-769,LVL5-LEVEL-5-MEGA-FLAT-BOX,Level 5 MEGA Flat Box - [4-769],466.0,True,4-769,"Size: 12""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box,simple,4-862,,Level 5 The Outsider Flat Box Corner Bead Finishing Kit - [4-862],75.0,True,4-862,4-862,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-759,LVL5-LEVEL-5-FLAT-BOX-EXTENSION-HANDLE,Level 5 Flat Box Extendable Handle - [4-759],346.0,True,4-759,"Size: 48"" - 78""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-780,LVL5-LEVEL-5-FLAT-BOX-EXTENSION-HANDLE,Level 5 Flat Box Extendable Handle - [4-780],336.0,True,4-780,"Size: 40"" - 62""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-781,LVL5-LEVEL-5-FLAT-BOX-EXTENSION-HANDLE,Level 5 Flat Box Extendable Handle - [4-781],325.0,True,4-781,"Size: 30"" - 42""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-782,LVL5-LEVEL-5-FLAT-BOX-EXTENSION-HANDLE,Level 5 Flat Box Extendable Handle - [4-782],305.0,True,4-782,"Size: 23"" - 32""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-711,LVL5-LEVEL-5-FLAT-BOX-HANDLE,Level 5 Flat Box Handle (Fixed Length) - [4-711],194.0,True,4-711,"Size: 34""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-712,LVL5-LEVEL-5-FLAT-BOX-HANDLE,Level 5 Flat Box Handle (Fixed Length) - [4-712],203.0,True,4-712,"Size: 42""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,variation,4-740,LVL5-LEVEL-5-FLAT-BOX-HANDLE,Level 5 Flat Box Handle (Fixed Length) - [4-740],224.0,True,4-740,"Size: 54""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,flat_box_handle,simple,4-605,,Level 5 L5T Flat Box Combo with Extension Handle and Bonus Tool Cases 4-605 - [4-605],1603.0,True,4-605,4-605,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,hand_tool,variation,5-180,LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle - [5-180],17.0,False,5-180,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-182,LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle - [5-182],18.0,True,5-182,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-184,LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle - [5-184],19.0,True,5-184,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-186,LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle - [5-186],20.0,True,5-186,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-188,LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle - [5-188],22.0,True,5-188,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-122,LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Taping Knife - Soft Grip Handle - [5-122],16.0,True,5-122,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-124,LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Taping Knife - Soft Grip Handle - [5-124],17.0,True,5-124,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-126,LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Taping Knife - Soft Grip Handle - [5-126],18.0,True,5-126,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-127,LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Taping Knife - Soft Grip Handle - [5-127],19.0,True,5-127,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-128,LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Blue Steel Taping Knife - Soft Grip Handle - [5-128],20.0,True,5-128,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-149,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-149],13.0,True,5-149,"Size: 3""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-150,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-150],15.0,True,5-150,"Size: 4""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-151,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-151],16.0,True,5-151,"Size: 5""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-152,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-152],17.0,False,5-152,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-154,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-154],18.0,True,5-154,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-156,LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Carbon Steel Finishing Knife with Soft Grip Handle - [5-156],19.0,True,5-156,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,simple,5-200,,Level 5 Carbon Steel Specialized Putty Knife with Soft Grip Handle - [5-200],15.0,True,5-200,5-200,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-201,LVL5-LEVEL-5-CUSTOM-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Custom Stainless Steel Finishing Knife with Soft Grip Handle - [5-201],15.0,True,5-201,"Option: 6"" Clipped Knife 30 Degree Angle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-202,LVL5-LEVEL-5-CUSTOM-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Custom Stainless Steel Finishing Knife with Soft Grip Handle - [5-202],15.0,True,5-202,"Option: 3.5"" Pointed Knife",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-974,LVL5-LEVEL-5-FLAT-FLEX-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Flat Flex Stainless Steel Finishing Trowel - [4-974],70.0,True,4-974,"Size: 4.75"" x 12"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-975,LVL5-LEVEL-5-FLAT-FLEX-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Flat Flex Stainless Steel Finishing Trowel - [4-975],75.0,True,4-975,"Size: 4.75"" x 14"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-976,LVL5-LEVEL-5-FLAT-FLEX-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Flat Flex Stainless Steel Finishing Trowel - [4-976],88.0,True,4-976,"Size: 4.75"" x 16"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-401,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-401],17.0,True,5-401,"Size: 1.5""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-402,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-402],18.0,True,5-402,"Size: 2""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-403,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-403],19.0,True,5-403,"Size: 3""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-404,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-404],20.0,True,5-404,"Size: 4""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-405,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-405],21.0,True,5-405,"Size: 5""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-406,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-406],22.0,True,5-406,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-408,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-408],23.0,True,5-408,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-410,LVL5-LEVEL-5-ONE-PIECE-STAINLESS-STEEL-PUTTY-KNIVES-WITH-WELDED-HANDLE,Level 5 One Piece Stainless Steel Putty Knives with Welded Handle - [5-410],24.0,True,5-410,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-988,LVL5-LEVEL-5-PRO-FLEX-CURVED-BLADE-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Pro Flex Curved Blade Stainless Steel Finishing Trowel - [4-988],54.0,True,4-988,"Size: 4.75"" x 12"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-989,LVL5-LEVEL-5-PRO-FLEX-CURVED-BLADE-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Pro Flex Curved Blade Stainless Steel Finishing Trowel - [4-989],58.0,True,4-989,"Size: 4.75"" x 14"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,simple,5-325,,Level 5 Professional Aluminum Hawk - [5-325],50.0,True,5-325,5-325,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-190,LVL5-LEVEL-5-STAINLESS-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Big Back Taping Knife – Soft Grip Handle - [5-190],20.0,True,5-190,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-192,LVL5-LEVEL-5-STAINLESS-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Big Back Taping Knife – Soft Grip Handle - [5-192],22.0,True,5-192,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
