Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 used for variations,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 used for variations,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,variation,8FBB,8FBB,"Columbia Fat Boy Boxes 8"" (8FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp,,,FBB,,,,,,58,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 8"" (8FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variation,10FBB,10FBB,"Columbia Fat Boy Boxes 10"" (10FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp,,,FBB,,,,,,59,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 10"" (10FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variation,12FBB,12FBB,"Columbia Fat Boy Boxes 12"" (12FBB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp,,,FBB,,,,,,60,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Fat Boy Boxes 12"" (12FBB)",Structured temp variation for Columbia Fat Boy Boxes.,
Columbia Taping Tools,variable,FFB,FFB,Columbia Flat Boxes,0,0,visible,"Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".","<p>Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/finishing-boxes/flat-boxes/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/automatic-flat-boxes_01.webp,,,,,,,,,61,Brand,Columbia Taping Tools,1,1,0,Size,"5.5"" | 7"" | 8"" | 10"" | 12"" | 14""",1.0,1.0,1.0,Columbia Flat Boxes,"Columbia Flat Boxes in Finishing Boxes. Structured temp catalog entry with size options: 5.5"", 7"", 8"", 10"", 12"", 14"".",
Columbia Taping Tools,variation,5.5FFB,5.5FFB,"Columbia Flat Boxes 5.5"" (5.5FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-02.webp,,,FFB,,,,,,62,Brand,Columbia Taping Tools,1,1,0,Size,"5.5""",1.0,1.0,1.0,"Columbia Flat Boxes 5.5"" (5.5FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,7FFB,7FFB,"Columbia Flat Boxes 7"" (7FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp,,,FFB,,,,,,63,Brand,Columbia Taping Tools,1,1,0,Size,"7""",1.0,1.0,1.0,"Columbia Flat Boxes 7"" (7FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,8FFB,8FFB,"Columbia Flat Boxes 8"" (8FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-fat-boy-boxes-8-inch-8FBB-02.webp,,,FFB,,,,,,64,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Flat Boxes 8"" (8FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,10FFB,10FFB,"Columbia Flat Boxes 10"" (10FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/automatic-flat-boxes_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-02.webp,,,FFB,,,,,,65,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Flat Boxes 10"" (10FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,12FFB,12FFB,"Columbia Flat Boxes 12"" (12FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/automatic-flat-boxes_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-02.webp,,,FFB,,,,,,66,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Flat Boxes 12"" (12FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,variation,14FFB,14FFB,"Columbia Flat Boxes 14"" (14FFB)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/automatic-flat-boxes_01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-boxes-5-5-inch-5.5FFB-02.webp,,,FFB,,,,,,67,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Flat Boxes 14"" (14FFB)",Structured temp variation for Columbia Flat Boxes.,
Columbia Taping Tools,simple,ITC-K,ITC-K,Columbia Inside Track Conversion Kits (ITC-K),0,0,visible,Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.,<p>Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/finishing-boxes/inside-track-boxes/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Finishing Boxes > Inside Track Conversion Kits,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-track-conversion-kits-ITC-K-05.webp,,,,,,,,,68,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Inside Track Conversion Kits (ITC-K),Columbia Inside Track Conversion Kits in Finishing Boxes. Structured temp catalog entry with  options: Inside Track Conversion Kits.,
Columbia Taping Tools,simple,FMH,FMH,Columbia Flat Grooved Mud Heads (FMH),0,0,visible,Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.,<p>Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/flat-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-flat-grooved-mud-heads-FMH-01.webp,,,,,,,,,69,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Flat Grooved Mud Heads (FMH),Columbia Flat Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Flat Grooved Mud Heads.,
Columbia Taping Tools,simple,IA90,IA90,Columbia Inside 90 Grooved Mud Heads (IA90),0,0,visible,Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.,<p>Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/inside-90-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-inside-90-grooved-mud-heads-IA90-01.webp,,,,,,,,,70,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Inside 90 Grooved Mud Heads (IA90),Columbia Inside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry with  options: Inside 90 Grooved Mud Heads.,
Columbia Taping Tools,simple,OUTSIDE-90-GROOVED-MUD-HEADS,OUTSIDE-90-GROOVED-MUD-HEADS,Columbia Outside 90 Grooved Mud Heads,0,0,visible,Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/grooved-mud-heads/outside-90-grooved-mud-heads/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Grooved Mud Heads > Grooved Mud Heads,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/outside-90-grooved-mud-heads_01.webp,,,,,,,,,71,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Outside 90 Grooved Mud Heads,Columbia Outside 90 Grooved Mud Heads in Grooved Mud Heads. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,variable,BUCKET-SCOOPS,BUCKET-SCOOPS,Columbia Bucket Scoops,0,0,visible,"Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.","<p>Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/three-way-knives-copy/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-04.webp,,,,,,,,,72,Brand,Columbia Taping Tools,1,1,0,Model,One Piece Bucket Scoop | Comfort Grip Bucket Scoop | Cork Handle Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops,"Columbia Bucket Scoops in Hand Tools. Structured temp catalog entry with model options: One Piece Bucket Scoop, Comfort Grip Bucket Scoop, Cork Handle Bucket Scoop.",
Columbia Taping Tools,variation,OPBS,OPBS,Columbia Bucket Scoops - One Piece Bucket Scoop (OPBS),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-04.webp,,,BUCKET-SCOOPS,,,,,,73,Brand,Columbia Taping Tools,1,1,0,Model,One Piece Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - One Piece Bucket Scoop (OPBS),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,variation,CBS2K,CBS2K,Columbia Bucket Scoops - Comfort Grip Bucket Scoop (CBS2K),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-04.webp,,,BUCKET-SCOOPS,,,,,,74,Brand,Columbia Taping Tools,1,1,0,Model,Comfort Grip Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - Comfort Grip Bucket Scoop (CBS2K),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,variation,BCNC,BCNC,Columbia Bucket Scoops - Cork Handle Bucket Scoop (BCNC),0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Bucket Scoops,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-02.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-03.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-bucket-scoops-one-piece-bucket-scoop-OPBS-04.webp,,,BUCKET-SCOOPS,,,,,,75,Brand,Columbia Taping Tools,1,1,0,Model,Cork Handle Bucket Scoop,1.0,1.0,1.0,Columbia Bucket Scoops - Cork Handle Bucket Scoop (BCNC),Structured temp variation for Columbia Bucket Scoops.,
Columbia Taping Tools,simple,FINISHING-HAWKS,FINISHING-HAWKS,Columbia Finishing Hawks,0,0,visible,Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.,<p>Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.</p><p>Source page: https://www.columbiatools.com/columbia-tools/hand-tools/finishing-hawks/</p>,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Finishing Hawks,,,,,,,,,,,76,Brand,Columbia Taping Tools,1,1,0,,,,,,Columbia Finishing Hawks,Columbia Finishing Hawks in Hand Tools. Structured temp catalog entry generated from Columbia tools site structure.,
Columbia Taping Tools,variable,MP-6,MP-6,Columbia Mud Pans,0,0,visible,"Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".","<p>Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/mud-pans/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-12-inch-C12MP-6-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-14-inch-C14MP-6-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-16-inch-C16MP-6-01.webp,,,,,,,,,77,Brand,Columbia Taping Tools,1,1,0,Size,"12"" | 14"" | 16""",1.0,1.0,1.0,Columbia Mud Pans,"Columbia Mud Pans in Hand Tools. Structured temp catalog entry with size options: 12"", 14"", 16"".",
Columbia Taping Tools,variation,C12MP-6,C12MP-6,"Columbia Mud Pans 12"" (C12MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-12-inch-C12MP-6-01.webp,,,MP-6,,,,,,78,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Mud Pans 12"" (C12MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variation,C14MP-6,C14MP-6,"Columbia Mud Pans 14"" (C14MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-14-inch-C14MP-6-01.webp,,,MP-6,,,,,,79,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Mud Pans 14"" (C14MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variation,C16MP-6,C16MP-6,"Columbia Mud Pans 16"" (C16MP-6)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-mud-pans-16-inch-C16MP-6-01.webp,,,MP-6,,,,,,80,Brand,Columbia Taping Tools,1,1,0,Size,"16""",1.0,1.0,1.0,"Columbia Mud Pans 16"" (C16MP-6)",Structured temp variation for Columbia Mud Pans.,
Columbia Taping Tools,variable,CTK,CTK,Columbia Taping Knives,0,0,visible,"Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".","<p>Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".</p><p>Source pages: https://www.columbiatools.com/columbia-tools/hand-tools/one-piece-putty-knives-copy/</p>",,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-10-inch-CTK10-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-12-inch-CTK12-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-14-inch-CTK14-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-8-inch-CTK8-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-8-inch-CTK8-02.webp,,,,,,,,,82,Brand,Columbia Taping Tools,1,1,0,Size,"8"" | 10"" | 12"" | 14""",1.0,1.0,1.0,Columbia Taping Knives,"Columbia Taping Knives in Hand Tools. Structured temp catalog entry with size options: 8"", 10"", 12"", 14"".",
Columbia Taping Tools,variation,CTK8,CTK8,"Columbia Taping Knives 8"" (CTK8)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-8-inch-CTK8-01.webp|https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-8-inch-CTK8-02.webp,,,CTK,,,,,,83,Brand,Columbia Taping Tools,1,1,0,Size,"8""",1.0,1.0,1.0,"Columbia Taping Knives 8"" (CTK8)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK10,CTK10,"Columbia Taping Knives 10"" (CTK10)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-10-inch-CTK10-01.webp,,,CTK,,,,,,84,Brand,Columbia Taping Tools,1,1,0,Size,"10""",1.0,1.0,1.0,"Columbia Taping Knives 10"" (CTK10)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK12,CTK12,"Columbia Taping Knives 12"" (CTK12)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-12-inch-CTK12-01.webp,,,CTK,,,,,,85,Brand,Columbia Taping Tools,1,1,0,Size,"12""",1.0,1.0,1.0,"Columbia Taping Knives 12"" (CTK12)",Structured temp variation for Columbia Taping Knives.,
Columbia Taping Tools,variation,CTK14,CTK14,"Columbia Taping Knives 14"" (CTK14)",0,0,visible,,,,,,,taxable,,1,,,0,0,,,,,,1,,Drywall Finishing Tools > Columbia Taping Tools > Hand Tools > Taping Knives,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-taping-knives-14-inch-CTK14-01.webp,,,CTK,,,,,,86,Brand,Columbia Taping Tools,1,1,0,Size,"14""",1.0,1.0,1.0,"Columbia Taping Knives 14"" (CTK14)",Structured temp variation for Columbia Taping Knives.,
