sku,slug,brand,source_image_url,status,normalized_file
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14767_media_8.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_05.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_01-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_06.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_02.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_07.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_08.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_09.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_10.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_11.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_12.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_08.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_13.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_09.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_14.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/05/07TT-C_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_15.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/07TT-C-App-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_16.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/07TT-C-App-2.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_17.webp
07TTC,tapetech-easyclean-carbon-fiber-automatic-taper-07ttc,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/07TT-C-App-3.jpg,mapped,products/Production/launch_images/normalized/tapetech_07ttc_18.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7579_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_01.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7579_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_02.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7579_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_03.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7579_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_04.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7579_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_05.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/15TTE_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_06.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/15TTE_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_07.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/15TTE_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_08.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/XHTT_15TTE-App-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_09.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/XHTT_15TTE-App-5.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_10.webp
15TTE,tapetech-inside-corner-roller-15tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/XHTT_15TTE-App-7.jpg,mapped,products/Production/launch_images/normalized/tapetech_15tte_11.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_01.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_02.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_03.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_04.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_05.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12389_media_6.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_06.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/08/16TT_SHDW.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_07.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/08/16TT-11.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_08.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2023/08/16TT-01.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_09.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_10.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_11.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_12.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_13.webp
16TT,tapetech-outside-corner-16tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt_14.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12390_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_01.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12390_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_02.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12390_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_03.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12390_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_04.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT90_01-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_05.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT90_02.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_06.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2023/08/16TT90-13.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_07.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT90_14TT-2.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_08.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT90_14TT-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_09.webp
16TT90,tapetech-inside-corner-16tt90,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/16TT90_CT36TT.jpg,mapped,products/Production/launch_images/normalized/tapetech_16tt90_10.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_01.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_02.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_03.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_04.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_05.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/12582_media_6.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_06.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TT_01-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tt_07.webp
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TT_02.jpg,missing_source_mapping,
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TT_03.jpg,missing_source_mapping,
17TT,tapetech-outside-corner-roller-17tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TT_04.jpg,missing_source_mapping,
17TTE,tapetech-outside-corner-roller-17tte,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14845_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tte_01.webp
17TTE,tapetech-outside-corner-roller-17tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TTE_SHDW.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tte_02.webp
17TTE,tapetech-outside-corner-roller-17tte,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/17TTE_02.jpg,mapped,products/Production/launch_images/normalized/tapetech_17tte_03.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17601_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_01.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17601_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_02.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17601_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_03.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17601_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_04.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/40XTT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_05.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/40XTT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_06.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/40XTT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_07.webp
40XTT,tapetech-2-corner-finisher-40xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/40XTT_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_40xtt_08.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13865_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_01.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13865_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_02.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13865_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_03.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13865_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_04.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/42TT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_05.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/42TT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_06.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/42TT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_07.webp
42TT,tapetech-2-5-corner-finisher-42tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/42TT_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_42tt_08.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17603_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_01.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17603_media_2.jpg,missing_source_mapping,
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17603_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_02.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17603_media_4.jpg,missing_source_mapping,
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17603_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_03.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48TT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_04.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48TT_05-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_05.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48TT_04-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_06.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48TT_03-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_07.webp
48TT,tapetech-3-easyroll-adjustable-corner-finisher-48tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48TT_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_48tt_08.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17605_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_01.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17605_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_02.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17605_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_03.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/17605_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_04.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48XTT_01.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_05.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48XTT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_06.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48XTT_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_07.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48XTT_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_08.webp
48XTT,tapetech-3-5-easyroll-adjustable-corner-finisher-48xtt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/48XTT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_48xtt_09.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7638_TapeTech76TT_001.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_01.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7638_TapeTech76TT_002.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_02.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/7638_TapeTech76TT_005.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_03.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/12/7638_TapeTech76TT_001-Copy-rotated.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_04.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/12/7638_TapeTech76TT_001-Copy.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_05.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/12/7638_TapeTech76TT_001.jpg,missing_source_mapping,
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2025/12/7638_TapeTech76TT_005.jpg,missing_source_mapping,
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_06.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_07.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_11.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_08.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_12.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_09.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_13.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_10.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_14.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_11.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_15.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_12.webp
76TT,tapetech-easyclean-pump-76tt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT_16.jpg,mapped,products/Production/launch_images/normalized/tapetech_76tt_13.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14844_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_01.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14844_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_02.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_SHDW.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_03.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_04.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_05.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_06.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_07.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA_07.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_08.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-1.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_09.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-2.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_10.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-3.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_11.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-4.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_12.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-5.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_13.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-6.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_14.webp
76TTCA,tapetech-easyclean-pump-76ttca,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76TT-CA-App-7.jpg,mapped,products/Production/launch_images/normalized/tapetech_76ttca_15.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_01.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_02.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_03.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_04.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_5.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_05.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/14476_media_6.jpg,missing_source_mapping,
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_SHDW.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_06.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_03.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_07.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_04.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_08.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_05.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_09.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_06.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_10.webp
76XLTT,tapetech-extra-long-easyclean-pump-76xltt,TapeTech,https://tapetech.com/wp-content/uploads/2022/06/76XLTT_10.jpg,mapped,products/Production/launch_images/normalized/tapetech_76xltt_11.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13661_media_1.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_01.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13661_media_2.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_02.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13661_media_3.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_03.webp
8000TT,tapetech-wizard-compact-finishing-box-handle-8000tt,TapeTech,https://www.shopamestools.com/Item_Images_AMES/13661_media_4.jpg,mapped,products/Production/launch_images/normalized/tapetech_8000tt_04.webp
