"brand","catalog_category","product_type","parent_sku","product_name","is_variable_product","attribute_names","attribute_values","variation_name","variation_position","sku","mpn","attribute_1","attribute_2","attribute_3","available","price","compare_at_price","weight_grams","tags","short_description","description_text","features"
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle","true","Size","Size: 8"" | 10"" | 12"" | 14"" | 16""","14""","4","5-186","5-186","14""","","","true","20.00","20.00","907","5-180, 5-182, 5-184, 5-186, 5-188, blue steel, CLEARANCE, level 5, level5, soft grip, taping knife","Use these LEVEL5 ""Big Back"" drywall taping knives for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Featuring a LEVEL5 Soft-Grip Handle, this mud knife offers ergonomic handling, slip-resistance and all-day comfort. ""B...","Use these LEVEL5 ""Big Back"" drywall taping knives for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Featuring a LEVEL5 Soft-Grip Handle, this mud knife offers ergonomic handling, slip-resistance and all-day comfort. ""Big Back"" taping knives hold up to 25% more compound vs standard taping knives. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. ""Big Back"" taping knives hold up to 25% more compound vs standard taping knives. Features ""Big Back"" blade holds up to 25% more mud compound. Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","""Big Back"" blade holds up to 25% more mud compound. | Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Big Back Taping Knife - Soft Grip Handle","true","Size","Size: 8"" | 10"" | 12"" | 14"" | 16""","16""","5","5-188","5-188","16""","","","true","22.00","22.00","907","5-180, 5-182, 5-184, 5-186, 5-188, blue steel, CLEARANCE, level 5, level5, soft grip, taping knife","Use these LEVEL5 ""Big Back"" drywall taping knives for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Featuring a LEVEL5 Soft-Grip Handle, this mud knife offers ergonomic handling, slip-resistance and all-day comfort. ""B...","Use these LEVEL5 ""Big Back"" drywall taping knives for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Featuring a LEVEL5 Soft-Grip Handle, this mud knife offers ergonomic handling, slip-resistance and all-day comfort. ""Big Back"" taping knives hold up to 25% more compound vs standard taping knives. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. ""Big Back"" taping knives hold up to 25% more compound vs standard taping knives. Features ""Big Back"" blade holds up to 25% more mud compound. Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","""Big Back"" blade holds up to 25% more mud compound. | Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Taping Knife - Soft Grip Handle","true","Size","Size: 6"" | 8"" | 10"" | 12"" | 14""","6""","1","5-122","5-122","6""","","","true","16.00","16.00","907","5-122, 5-124, 5-126, 5-127, 5-128, blue steel, level 5, level5, soft grip, taping knife","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection.","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. Features Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Taping Knife - Soft Grip Handle","true","Size","Size: 6"" | 8"" | 10"" | 12"" | 14""","8""","2","5-124","5-124","8""","","","true","17.00","17.00","907","5-122, 5-124, 5-126, 5-127, 5-128, blue steel, level 5, level5, soft grip, taping knife","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection.","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. Features Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Taping Knife - Soft Grip Handle","true","Size","Size: 6"" | 8"" | 10"" | 12"" | 14""","10""","3","5-126","5-126","10""","","","true","18.00","18.00","907","5-122, 5-124, 5-126, 5-127, 5-128, blue steel, level 5, level5, soft grip, taping knife","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection.","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. Features Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Taping Knife - Soft Grip Handle","true","Size","Size: 6"" | 8"" | 10"" | 12"" | 14""","12""","4","5-127","5-127","12""","","","true","19.00","19.00","907","5-122, 5-124, 5-126, 5-127, 5-128, blue steel, level 5, level5, soft grip, taping knife","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection.","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. Features Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-BLUE-STEEL-TAPING-KNIFE-SOFT-GRIP-HANDLE","Level 5 Blue Steel Taping Knife - Soft Grip Handle","true","Size","Size: 6"" | 8"" | 10"" | 12"" | 14""","14""","5","5-128","5-128","14""","","","true","20.00","20.00","907","5-122, 5-124, 5-126, 5-127, 5-128, blue steel, level 5, level5, soft grip, taping knife","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection.","Use these LEVEL5 drywall taping knife for mudding over nail and screw indents, filling flats, patching holes, applying drywall corner bead or top coating seams for a professional finish. Its wide blade surface and precision flex feathers joint compound to perfection. LEVEL5 Blue Steel Drywall Taping Knives provide outstanding flex, feel and work-ability. These are lightweight workhorse drywall knives which offer premium build quality, precision results and fast application rates. Features Premium blue steel blade with precision flex for a smoother finish. Wider, thicker and stronger blade in comparison with competitive models. Lightweight soft-grip handle ergonomically designed for all-day use. Alloy-Metal hammer end for setting drywall nails. All LEVEL5 hand tools feature large hang holes.","Premium blue steel blade with precision flex for a smoother finish. | Wider, thicker and stronger blade in comparison with competitive models. | Lightweight soft-grip handle ergonomically designed for all-day use. | Alloy-Metal hammer end for setting drywall nails. | All LEVEL5 hand tools feature large hang holes."
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE","Level 5 Carbon Steel Finishing Knife with Soft Grip Handle","true","Size","Size: 3"" | 4"" | 5"" | 6"" | 8"" | 10""","3""","1","5-149","5-149","3""","","","true","13.00","13.00","907","5-149, 5-150, 5-151, 5-152, 5-154, 5-156, joint knife","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other.","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other. Features Precision-ground blade provides the proper flex point and feel for smooth finish Blade ground to match a “broken-in” feel from the first use High quality, carbon steel blade is mirror-polished for easy cleanup Strong, lightweight soft-grip handle Ergonomic design helps reduce fatigue Metal hammer end","Precision-ground blade provides the proper flex point and feel for smooth finish | Blade ground to match a “broken-in” feel from the first use | High quality, carbon steel blade is mirror-polished for easy cleanup | Strong, lightweight soft-grip handle | Ergonomic design helps reduce fatigue | Metal hammer end"
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE","Level 5 Carbon Steel Finishing Knife with Soft Grip Handle","true","Size","Size: 3"" | 4"" | 5"" | 6"" | 8"" | 10""","4""","2","5-150","5-150","4""","","","true","15.00","15.00","907","5-149, 5-150, 5-151, 5-152, 5-154, 5-156, joint knife","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other.","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other. Features Precision-ground blade provides the proper flex point and feel for smooth finish Blade ground to match a “broken-in” feel from the first use High quality, carbon steel blade is mirror-polished for easy cleanup Strong, lightweight soft-grip handle Ergonomic design helps reduce fatigue Metal hammer end","Precision-ground blade provides the proper flex point and feel for smooth finish | Blade ground to match a “broken-in” feel from the first use | High quality, carbon steel blade is mirror-polished for easy cleanup | Strong, lightweight soft-grip handle | Ergonomic design helps reduce fatigue | Metal hammer end"
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE","Level 5 Carbon Steel Finishing Knife with Soft Grip Handle","true","Size","Size: 3"" | 4"" | 5"" | 6"" | 8"" | 10""","5""","3","5-151","5-151","5""","","","true","16.00","16.00","907","5-149, 5-150, 5-151, 5-152, 5-154, 5-156, joint knife","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other.","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other. Features Precision-ground blade provides the proper flex point and feel for smooth finish Blade ground to match a “broken-in” feel from the first use High quality, carbon steel blade is mirror-polished for easy cleanup Strong, lightweight soft-grip handle Ergonomic design helps reduce fatigue Metal hammer end","Precision-ground blade provides the proper flex point and feel for smooth finish | Blade ground to match a “broken-in” feel from the first use | High quality, carbon steel blade is mirror-polished for easy cleanup | Strong, lightweight soft-grip handle | Ergonomic design helps reduce fatigue | Metal hammer end"
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE","Level 5 Carbon Steel Finishing Knife with Soft Grip Handle","true","Size","Size: 3"" | 4"" | 5"" | 6"" | 8"" | 10""","6""","4","5-152","5-152","6""","","","false","17.00","17.00","907","5-149, 5-150, 5-151, 5-152, 5-154, 5-156, joint knife","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other.","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other. Features Precision-ground blade provides the proper flex point and feel for smooth finish Blade ground to match a “broken-in” feel from the first use High quality, carbon steel blade is mirror-polished for easy cleanup Strong, lightweight soft-grip handle Ergonomic design helps reduce fatigue Metal hammer end","Precision-ground blade provides the proper flex point and feel for smooth finish | Blade ground to match a “broken-in” feel from the first use | High quality, carbon steel blade is mirror-polished for easy cleanup | Strong, lightweight soft-grip handle | Ergonomic design helps reduce fatigue | Metal hammer end"
"Level 5","Drywall Finishing Tools > Level 5 > Taping & Finishing Tools","variable","LVL5-LEVEL-5-CARBON-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE","Level 5 Carbon Steel Finishing Knife with Soft Grip Handle","true","Size","Size: 3"" | 4"" | 5"" | 6"" | 8"" | 10""","8""","5","5-154","5-154","8""","","","true","18.00","18.00","907","5-149, 5-150, 5-151, 5-152, 5-154, 5-156, joint knife","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other.","Level 5 hand tools have been built with over 20 years of feedback and input from professional finishers. Built to last with industry leading designs and high-quality materials and workmanship, these tools perform like no other. Features Precision-ground blade provides the proper flex point and feel for smooth finish Blade ground to match a “broken-in” feel from the first use High quality, carbon steel blade is mirror-polished for easy cleanup Strong, lightweight soft-grip handle Ergonomic design helps reduce fatigue Metal hammer end","Precision-ground blade provides the proper flex point and feel for smooth finish | Blade ground to match a “broken-in” feel from the first use | High quality, carbon steel blade is mirror-polished for easy cleanup | Strong, lightweight soft-grip handle | Ergonomic design helps reduce fatigue | Metal hammer end"
