Catalog,SKU,Type,Name,Image,Filename,Reason,Action,LocalPath
products\Production\launch\wc-product-export-current.csv,TTFTFS,simple,TapeTech Value Full Drywall Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/tapetech_fhtt_01.webp,tapetech_fhtt_01.webp,min_corner_mean=150.1;min_channel=148.0;corner_spread=104.9,removed,products\Production\launch\launch_images\tapetech_fhtt_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,TAPER,variation,Columbia Automatic Taper - Standard 53 in.,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_taper_01.webp,columbia_tools_taper_01.webp,min_corner_mean=191.9;min_channel=190.1;corner_spread=63.1,kept_no_white_replacement,products\Production\launch\launch_images\columbia_tools_taper_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-BOX-FILLER,variable,Columbia Box Filler,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_tbbf_05.webp,columbia_tools_tbbf_05.webp,min_corner_mean=17.8;min_channel=17.7;corner_spread=237.2,removed,products\Production\launch\launch_images\columbia_tools_tbbf_05.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-BOX-FILLER,variable,Columbia Box Filler,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_tbbf_07.webp,columbia_tools_tbbf_07.webp,min_corner_mean=23.8;min_channel=23.7;corner_spread=231.2,removed,products\Production\launch\launch_images\columbia_tools_tbbf_07.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-FAT-BOY-FLAT-BOX,variable,Columbia Fat Boy Flat Box,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_itfb_02.webp,columbia_tools_itfb_02.webp,min_corner_mean=201.7;min_channel=200.2;corner_spread=38.3,removed,products\Production\launch\launch_images\columbia_tools_itfb_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-MATRIX-FLAT-BOX-HANDLE,variable,Columbia Matrix Flat Box Handle,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh_ext_01.webp,columbia_tools_mh_ext_01.webp,min_corner_mean=198.4;min_channel=198.3;corner_spread=56.6,removed,products\Production\launch\launch_images\columbia_tools_mh_ext_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-ONE-HANDLE,variable,Columbia One Handle,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_c1h_with_cfb_01.webp,columbia_tools_c1h_with_cfb_01.webp,min_corner_mean=228.7;min_channel=228.7;corner_spread=24.8,removed,products\Production\launch\launch_images\columbia_tools_c1h_with_cfb_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,COL-THROTTLE-CORNER-FLUSHER-BOX,variable,Columbia Throttle Corner Flusher Box,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cfb_handle_01.webp,columbia_tools_cfb_handle_01.webp,min_corner_mean=162.5;min_channel=162.3;corner_spread=92.5,removed,products\Production\launch\launch_images\columbia_tools_cfb_handle_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,TS,simple,Columbia Tactical Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_taper_01.webp,columbia_tools_taper_01.webp,min_corner_mean=191.9;min_channel=190.1;corner_spread=63.1,removed,products\Production\launch\launch_images\columbia_tools_taper_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,CT103,simple,Barrel- Main Body,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct103_01.webp,columbia_tools_ct103_01.webp,min_corner_mean=219.3;min_channel=214.4;corner_spread=35.7,kept_no_white_replacement,products\Production\launch\launch_images\columbia_tools_ct103_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,MP8,simple,Leg,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp8_01.webp,columbia_tools_mp8_01.webp,min_corner_mean=148.8;min_channel=148.0;corner_spread=106.2,kept_no_white_replacement,products\Production\launch\launch_images\columbia_tools_mp8_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FINISHER,variable,LEVEL5 Corner Finisher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_732_01.webp,level5_4_732_01.webp,min_corner_mean=225.5;min_channel=225.1;corner_spread=29.5,removed,products\Production\launch\launch_images\level5_4_732_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FINISHER,variable,LEVEL5 Corner Finisher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,removed,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FINISHER,variable,LEVEL5 Corner Finisher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_02.webp,level5_4_733_02.webp,min_corner_mean=233.3;min_channel=231.5;corner_spread=21.7,removed,products\Production\launch\launch_images\level5_4_733_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FINISHER,variable,LEVEL5 Corner Finisher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_734_01.webp,level5_4_734_01.webp,min_corner_mean=150.7;min_channel=150.1;corner_spread=104.3,removed,products\Production\launch\launch_images\level5_4_734_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FINISHER,variable,LEVEL5 Corner Finisher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_734_02.webp,level5_4_734_02.webp,min_corner_mean=210.5;min_channel=207.0;corner_spread=44.5,removed,products\Production\launch\launch_images\level5_4_734_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-732,variation,"LEVEL5 Corner Finisher - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_732_01.webp,level5_4_732_01.webp,min_corner_mean=225.5;min_channel=225.1;corner_spread=29.5,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_732_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-733,variation,"LEVEL5 Corner Finisher - 3""",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-734,variation,"LEVEL5 Corner Finisher - 3.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_734_01.webp,level5_4_734_01.webp,min_corner_mean=150.7;min_channel=150.1;corner_spread=104.3,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_734_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-FLUSHER,variable,LEVEL5 Corner Flusher,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_743_01.webp,level5_4_743_01.webp,min_corner_mean=229.0;min_channel=229.0;corner_spread=26.0,removed,products\Production\launch\launch_images\level5_4_743_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-743,variation,"LEVEL5 Corner Flusher - 3""",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_743_01.webp,level5_4_743_01.webp,min_corner_mean=229.0;min_channel=229.0;corner_spread=26.0,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_743_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-CORNER-ROLLER-HANDLE,variable,LEVEL5 Corner Roller Handle,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_777_01.webp,level5_4_777_01.webp,min_corner_mean=138.5;min_channel=137.7;corner_spread=116.5,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_777_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-777,variation,"LEVEL5 Corner Roller Handle - 54""",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_777_01.webp,level5_4_777_01.webp,min_corner_mean=138.5;min_channel=137.7;corner_spread=116.5,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_777_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-FIXED-HANDLE-50,variable,"LEVEL5 50"" Fixed Handle",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_778_01.webp,level5_4_778_01.webp,min_corner_mean=152.9;min_channel=139.9;corner_spread=102.1,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_778_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-FIXED-HANDLE-50,variable,"LEVEL5 50"" Fixed Handle",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_779_01.webp,level5_4_779_01.webp,min_corner_mean=173.3;min_channel=172.8;corner_spread=81.7,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_779_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-778,variation,"LEVEL5 50"" Fixed Handle - Corner Applicator",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_778_01.webp,level5_4_778_01.webp,min_corner_mean=152.9;min_channel=139.9;corner_spread=102.1,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_778_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-779,variation,"LEVEL5 50"" Fixed Handle - Corner Finisher",https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_779_01.webp,level5_4_779_01.webp,min_corner_mean=173.3;min_channel=172.8;corner_spread=81.7,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_779_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-760,simple,LEVEL5 Automatic Taper,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_01.webp,level5_4_760_01.webp,min_corner_mean=147.9;min_channel=144.7;corner_spread=107.1,removed,products\Production\launch\launch_images\level5_4_760_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-760,simple,LEVEL5 Automatic Taper,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_02.webp,level5_4_760_02.webp,min_corner_mean=109.1;min_channel=108.3;corner_spread=145.9,removed,products\Production\launch\launch_images\level5_4_760_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-760,simple,LEVEL5 Automatic Taper,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_09.webp,level5_4_760_09.webp,min_corner_mean=109.1;min_channel=108.3;corner_spread=145.9,removed,products\Production\launch\launch_images\level5_4_760_09.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-741,simple,LEVEL5 Compound Tube,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_741_01.webp,level5_4_741_01.webp,min_corner_mean=200.1;min_channel=199.9;corner_spread=54.9,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_741_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,5-311,simple,LEVEL5 Drywall Banjo,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_5_311_03.webp,level5_5_311_03.webp,min_corner_mean=232.3;min_channel=225.6;corner_spread=22.7,removed,products\Production\launch\launch_images\level5_5_311_03.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-687P,simple,LEVEL5 Finishing Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_687p_01.webp,level5_4_687p_01.webp,min_corner_mean=207.8;min_channel=205.0;corner_spread=46.2,removed,products\Production\launch\launch_images\level5_4_687p_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-687P,simple,LEVEL5 Finishing Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,removed,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-687P,simple,LEVEL5 Finishing Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_734_01.webp,level5_4_734_01.webp,min_corner_mean=150.7;min_channel=150.1;corner_spread=104.3,removed,products\Production\launch\launch_images\level5_4_734_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-687P,simple,LEVEL5 Finishing Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_5_623_01.webp,level5_5_623_01.webp,min_corner_mean=124.3;min_channel=123.4;corner_spread=125.9,removed,products\Production\launch\launch_images\level5_5_623_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-772,simple,LEVEL5 MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_772_01.webp,level5_4_772_01.webp,min_corner_mean=156.8;min_channel=154.4;corner_spread=98.2,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_772_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-772,simple,LEVEL5 MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_772_02.webp,level5_4_772_02.webp,min_corner_mean=131.2;min_channel=130.9;corner_spread=123.8,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_772_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-773,simple,LEVEL5 MiniShot Ext. Handle,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_772_01.webp,level5_4_772_01.webp,min_corner_mean=156.8;min_channel=154.4;corner_spread=98.2,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_772_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-773,simple,LEVEL5 MiniShot Ext. Handle,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_772_02.webp,level5_4_772_02.webp,min_corner_mean=131.2;min_channel=130.9;corner_spread=123.8,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_772_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_602_01.webp,level5_4_602_01.webp,min_corner_mean=211.4;min_channel=208.0;corner_spread=43.6,removed,products\Production\launch\launch_images\level5_4_602_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,removed,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_779_01.webp,level5_4_779_01.webp,min_corner_mean=173.3;min_channel=172.8;corner_spread=81.7,removed,products\Production\launch\launch_images\level5_4_779_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_778_01.webp,level5_4_778_01.webp,min_corner_mean=152.9;min_channel=139.9;corner_spread=102.1,removed,products\Production\launch\launch_images\level5_4_778_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_777_01.webp,level5_4_777_01.webp,min_corner_mean=138.5;min_channel=137.7;corner_spread=116.5,removed,products\Production\launch\launch_images\level5_4_777_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_600p_01.webp,level5_4_600p_01.webp,min_corner_mean=196.4;min_channel=190.1;corner_spread=39.3,removed,products\Production\launch\launch_images\level5_4_600p_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_01.webp,level5_4_760_01.webp,min_corner_mean=147.9;min_channel=144.7;corner_spread=107.1,removed,products\Production\launch\launch_images\level5_4_760_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,LV5-ENTRY-FINISHING-SET,variable,LEVEL5 Entry to Automatic Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_5_623_01.webp,level5_5_623_01.webp,min_corner_mean=124.3;min_channel=123.4;corner_spread=125.9,removed,products\Production\launch\launch_images\level5_5_623_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-600P,variation,LEVEL5 Entry to Automatic Finishing Set - With Automatic Taper,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_600p_01.webp,level5_4_600p_01.webp,min_corner_mean=196.4;min_channel=190.1;corner_spread=39.3,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_600p_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-602,variation,LEVEL5 Entry to Automatic Finishing Set - Tools Only,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_602_01.webp,level5_4_602_01.webp,min_corner_mean=211.4;min_channel=208.0;corner_spread=43.6,kept_no_white_replacement,products\Production\launch\launch_images\level5_4_602_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-661P,simple,LEVEL5 The Full Taping Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_01.webp,level5_4_760_01.webp,min_corner_mean=147.9;min_channel=144.7;corner_spread=107.1,removed,products\Production\launch\launch_images\level5_4_760_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-661P,simple,LEVEL5 The Full Taping Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,removed,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-661P,simple,LEVEL5 The Full Taping Set w/ Ext. Handles & MiniShot,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_5_623_01.webp,level5_5_623_01.webp,min_corner_mean=124.3;min_channel=123.4;corner_spread=125.9,removed,products\Production\launch\launch_images\level5_5_623_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-630,simple,LEVEL5 The Starter Taping Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_630_01.webp,level5_4_630_01.webp,min_corner_mean=173.8;min_channel=166.9;corner_spread=81.2,removed,products\Production\launch\launch_images\level5_4_630_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-630,simple,LEVEL5 The Starter Taping Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_01.webp,level5_4_760_01.webp,min_corner_mean=147.9;min_channel=144.7;corner_spread=107.1,removed,products\Production\launch\launch_images\level5_4_760_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-630,simple,LEVEL5 The Starter Taping Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_777_01.webp,level5_4_777_01.webp,min_corner_mean=138.5;min_channel=137.7;corner_spread=116.5,removed,products\Production\launch\launch_images\level5_4_777_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-677P,simple,LEVEL5 The Ultimate Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_677p_01.webp,level5_4_677p_01.webp,min_corner_mean=181.4;min_channel=175.2;corner_spread=42.5,removed,products\Production\launch\launch_images\level5_4_677p_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-677P,simple,LEVEL5 The Ultimate Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_760_01.webp,level5_4_760_01.webp,min_corner_mean=147.9;min_channel=144.7;corner_spread=107.1,removed,products\Production\launch\launch_images\level5_4_760_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-677P,simple,LEVEL5 The Ultimate Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_733_01.webp,level5_4_733_01.webp,min_corner_mean=161.8;min_channel=161.4;corner_spread=93.2,removed,products\Production\launch\launch_images\level5_4_733_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-677P,simple,LEVEL5 The Ultimate Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_4_734_01.webp,level5_4_734_01.webp,min_corner_mean=150.7;min_channel=150.1;corner_spread=104.3,removed,products\Production\launch\launch_images\level5_4_734_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,4-677P,simple,LEVEL5 The Ultimate Taping & Finishing Set,https://drywalltoolbox.com/wp-content/uploads/2026/media/level5_5_623_01.webp,level5_5_623_01.webp,min_corner_mean=124.3;min_channel=123.4;corner_spread=125.9,removed,products\Production\launch\launch_images\level5_5_623_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_02.webp,platinum_pt_cf2_5_02.webp,min_corner_mean=201.1;min_channel=199.4;corner_spread=53.9,removed,products\Production\launch\launch_images\platinum_pt_cf2_5_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_05.webp,platinum_pt_cf2_5_05.webp,min_corner_mean=193.9;min_channel=191.2;corner_spread=59.9,removed,products\Production\launch\launch_images\platinum_pt_cf2_5_05.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_01.webp,platinum_pt_cf2_5_01.webp,min_corner_mean=201.5;min_channel=199.8;corner_spread=53.5,removed,products\Production\launch\launch_images\platinum_pt_cf2_5_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_03.webp,platinum_pt_cf2_5_03.webp,min_corner_mean=201.0;min_channel=199.1;corner_spread=54.0,removed,products\Production\launch\launch_images\platinum_pt_cf2_5_03.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_04.webp,platinum_pt_cf2_5_04.webp,min_corner_mean=202.9;min_channel=201.5;corner_spread=52.1,removed,products\Production\launch\launch_images\platinum_pt_cf2_5_04.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_02.webp,platinum_pt_cf2_5_02.webp,min_corner_mean=201.1;min_channel=199.4;corner_spread=53.9,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_cf2_5_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_05.webp,platinum_pt_cf2_5_05.webp,min_corner_mean=193.9;min_channel=191.2;corner_spread=59.9,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_cf2_5_05.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_01.webp,platinum_pt_cf2_5_01.webp,min_corner_mean=201.5;min_channel=199.8;corner_spread=53.5,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_cf2_5_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_03.webp,platinum_pt_cf2_5_03.webp,min_corner_mean=201.0;min_channel=199.1;corner_spread=54.0,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_cf2_5_03.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_cf2_5_04.webp,platinum_pt_cf2_5_04.webp,min_corner_mean=202.9;min_channel=201.5;corner_spread=52.1,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_cf2_5_04.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT,variable,Platinum Compound Tube,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct36_02.webp,platinum_pt_ct36_02.webp,min_corner_mean=201.3;min_channel=200.6;corner_spread=53.7,removed,products\Production\launch\launch_images\platinum_pt_ct36_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT,variable,Platinum Compound Tube,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct42_02.webp,platinum_pt_ct42_02.webp,min_corner_mean=151.2;min_channel=148.6;corner_spread=103.8,removed,products\Production\launch\launch_images\platinum_pt_ct42_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT,variable,Platinum Compound Tube,https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct36_01.webp,platinum_pt_ct36_01.webp,min_corner_mean=199.8;min_channel=196.4;corner_spread=55.2,removed,products\Production\launch\launch_images\platinum_pt_ct36_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT24,variation,"Platinum Compound Tube - 24""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct24_02.webp,platinum_pt_ct24_02.webp,min_corner_mean=198.1;min_channel=196.2;corner_spread=56.9,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_ct24_02.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT24,variation,"Platinum Compound Tube - 24""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct24_01.webp,platinum_pt_ct24_01.webp,min_corner_mean=199.9;min_channel=196.6;corner_spread=52.1,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_ct24_01.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT24,variation,"Platinum Compound Tube - 24""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct24_03.webp,platinum_pt_ct24_03.webp,min_corner_mean=200.0;min_channel=198.0;corner_spread=55.0,kept_no_white_replacement,products\Production\launch\launch_images\platinum_pt_ct24_03.webp
products\Production\launch\dtb_woocommerce_official_catalog.csv,PT-CT36,variation,"Platinum Compound Tube - 36""",https://drywalltoolbox.com/wp-content/uploads/2026/media/platinum_pt_ct36_02.webp,platinum_pt_ct36_02.webp,min_corner_mean=201.3;min_channel=200.6;corner_spread=53.7,removed,products\Production\launch\launch_images\platinum_pt_ct36_02.webp
