group_id,canonical_file,file_name,is_canonical,group_size
225,columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-CPFP-02.webp,columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-CPFP-02.webp,1,2
225,columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-CPFP-02.webp,columbia-x-graco-powerfill-3-5-columbia-powerfill-pump-comes-with-box-CPFP-02.webp,0,2
226,graco-5-gallon-taper-gooseneck-fill-tube-complete-kit-18D161-01.webp,graco-30-gallon-xl-taper-gooseneck-fill-tube-complete-kit-18D162-01.webp,0,2
226,graco-5-gallon-taper-gooseneck-fill-tube-complete-kit-18D161-01.webp,graco-5-gallon-taper-gooseneck-fill-tube-complete-kit-18D161-01.webp,1,2
227,graco-fastfinish-cf9-air-compressor-25D490-03.webp,graco-fastfinish-cf9-air-compressor-25D490-03.webp,1,2
227,graco-fastfinish-cf9-air-compressor-25D490-03.webp,graco-texspray-fast-finish-pro-texture-system-25D492-01-dup3.webp,0,2
228,graco-fastfinish-cf9-air-compressor-25D490-04.webp,graco-fastfinish-cf9-air-compressor-25D490-04.webp,1,2
228,graco-fastfinish-cf9-air-compressor-25D490-04.webp,graco-texspray-fast-finish-pro-texture-system-25D492-04.webp,0,2
229,graco-fastfinish-pressure-boosted-hopper-gun-25D496-03.webp,graco-fastfinish-pressure-boosted-hopper-gun-25D496-03.webp,1,2
229,graco-fastfinish-pressure-boosted-hopper-gun-25D496-03.webp,graco-texspray-fast-finish-pro-texture-system-25D492-03.webp,0,2
230,graco-fastfinish-pressure-boosted-hopper-gun-25D496-04.webp,graco-fastfinish-pressure-boosted-hopper-gun-25D496-04.webp,1,2
230,graco-fastfinish-pressure-boosted-hopper-gun-25D496-04.webp,graco-texspray-fast-finish-pro-texture-system-25D492-01-dup4.webp,0,2
231,graco-rtx-1400si-interior-texture-sprayer-17H572-01.webp,graco-rtx-1400si-interior-texture-sprayer-17H572-01.webp,1,2
231,graco-rtx-1400si-interior-texture-sprayer-17H572-01.webp,graco-rtx-1400si-interior-texture-sprayer-17H572-02.webp,0,2
232,graco-rtx-2500pi-interior-texture-sprayer-17U219-01.webp,graco-rtx-2500pi-interior-texture-sprayer-17U219-01.webp,1,2
232,graco-rtx-2500pi-interior-texture-sprayer-17U219-01.webp,graco-rtx-2500pi-interior-texture-sprayer-17U219-02.webp,0,2
233,graco-rtx-5000pi-interior-texture-sprayer-17H575-01.webp,graco-rtx-5000pi-interior-texture-sprayer-17H575-01.webp,1,2
233,graco-rtx-5000pi-interior-texture-sprayer-17H575-01.webp,graco-rtx-5000pi-interior-texture-sprayer-17H575-02.webp,0,2
234,graco-texspray-fast-finish-pro-texture-system-25D492-01.webp,graco-texspray-fast-finish-pro-texture-system-25D492-01.webp,1,2
234,graco-texspray-fast-finish-pro-texture-system-25D492-01.webp,graco-texspray-fast-finish-pro-texture-system-25D492-02.webp,0,2
235,platinum-drywall-tools-10-inch-flat-finishing-box-PT-10FB-01.webp,platinum-drywall-tools-10-inch-flat-finishing-box-PT-10FB-01.webp,1,2
235,platinum-drywall-tools-10-inch-flat-finishing-box-PT-10FB-01.webp,platinum-drywall-tools-10-inch-flat-finishing-box-PT-10FB-03.webp,0,2
236,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-01.webp,platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-01.webp,0,2
236,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-01.webp,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-01.webp,1,2
237,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-02.webp,platinum-drywall-tools-2-5-inch-stainless-steel-corner-flusher-PT-2-5CF-02.webp,0,2
237,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-02.webp,platinum-drywall-tools-3-5-corner-flusher-PT-3-5CF-02.webp,1,2
238,platinum-drywall-tools-54-flat-box-handle-PT-BH54-02.webp,platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-03.webp,0,2
238,platinum-drywall-tools-54-flat-box-handle-PT-BH54-02.webp,platinum-drywall-tools-54-flat-box-handle-PT-BH54-02.webp,1,2
239,platinum-drywall-tools-54-flat-box-handle-PT-BH54-03.webp,platinum-drywall-tools-34-inch-flat-box-handle-PT-BH34-04.webp,0,2
239,platinum-drywall-tools-54-flat-box-handle-PT-BH54-03.webp,platinum-drywall-tools-54-flat-box-handle-PT-BH54-03.webp,1,2
240,platinum-drywall-tools-36-compound-tube-PT-CT36-01.webp,platinum-drywall-tools-36-compound-tube-PT-CT36-01.webp,1,2
240,platinum-drywall-tools-36-compound-tube-PT-CT36-01.webp,platinum-drywall-tools-42-compound-tube-PT-CT42-01.webp,0,2
241,platinum-drywall-tools-36-compound-tube-PT-CT36-03.webp,platinum-drywall-tools-36-compound-tube-PT-CT36-03.webp,1,2
241,platinum-drywall-tools-36-compound-tube-PT-CT36-03.webp,platinum-drywall-tools-42-compound-tube-PT-CT42-03.webp,0,2
242,platinum-drywall-tools-42-flat-box-handle-PT-BH42-01.webp,platinum-drywall-tools-42-flat-box-handle-PT-BH42-01.webp,1,2
242,platinum-drywall-tools-42-flat-box-handle-PT-BH42-01.webp,platinum-drywall-tools-54-flat-box-handle-PT-BH54-04.webp,0,2
243,platinum-drywall-tools-50-corner-box-handle-PT-CAH50-01.webp,platinum-drywall-tools-50-corner-box-handle-PT-CAH50-01.webp,1,2
243,platinum-drywall-tools-50-corner-box-handle-PT-CAH50-01.webp,platinum-drywall-tools-50-corner-box-handle-PT-CAH50-02.webp,0,2
244,tapetech-059148-ct77a-nyliner-bearing-52148-01.webp,tapetech-059148-ct77a-nyliner-bearing-52148-01.webp,1,2
244,tapetech-059148-ct77a-nyliner-bearing-52148-01.webp,tapetech-059148-ct77a-nyliner-bearing-52148-02.webp,0,2
245,tapetech-059149-tenite-bearing-52149-01.webp,tapetech-059149-tenite-bearing-52149-01.webp,1,2
245,tapetech-059149-tenite-bearing-52149-01.webp,tapetech-059149-tenite-bearing-52149-02.webp,0,2
246,tapetech-1-x-1-v-shaped-nylon-insert-EVEEI06-01.webp,tapetech-1-5-x-0-75-v-shaped-nylon-insert-EVEEI07-01.webp,0,2
246,tapetech-1-x-1-v-shaped-nylon-insert-EVEEI06-01.webp,tapetech-1-x-1-v-shaped-nylon-insert-EVEEI06-01.webp,1,2
247,tapetech-10-32-x-1-flat-hd-sst-screw-59228-01.webp,tapetech-10-32-x-1-flat-hd-sst-screw-59228-01.webp,1,2
247,tapetech-10-32-x-1-flat-hd-sst-screw-59228-01.webp,tapetech-10-32-x-1-flat-hd-sst-screw-59228-02.webp,0,2
248,tapetech-10-32-x-3-4-hex-soc-cap-scr-sst-889062-01.webp,tapetech-10-32-x-3-4-hex-soc-cap-scr-sst-889062-01.webp,1,2
248,tapetech-10-32-x-3-4-hex-soc-cap-scr-sst-889062-01.webp,tapetech-10-32-x-3-4-hex-soc-cap-scr-sst-889062-02.webp,0,2
249,tapetech-10-continuous-flow-flat-box-cf10h-media-06.webp,tapetech-10-continuous-flow-flat-box-cf10h-media-06.webp,1,2
249,tapetech-10-continuous-flow-flat-box-cf10h-media-06.webp,tapetech-12-continuous-flow-flat-box-cf12h-media-05.webp,0,2
250,tapetech-10-in-replacement-flat-box-axle-for-250045-tapetech-10-in-replacement-flat--01.webp,tapetech-10-in-replacement-flat-box-axle-for-250045-tapetech-10-in-replacement-flat--01.webp,1,2
250,tapetech-10-in-replacement-flat-box-axle-for-250045-tapetech-10-in-replacement-flat--01.webp,tapetech-10-in-replacement-flat-box-axle-for-250045-tapetech-10-in-replacement-flat--02.webp,0,2
251,tapetech-12-wiper-for-power-assist-ech-ttec-boxes-310024F-01.webp,tapetech-12-wiper-for-power-assist-ech-ttec-boxes-310024F-01.webp,1,2
251,tapetech-12-wiper-for-power-assist-ech-ttec-boxes-310024F-01.webp,tapetech-12-wiper-for-power-assist-ech-ttec-boxes-310024F-02.webp,0,2
252,tapetech-2-cf-ball-retainer-400023F-01.webp,tapetech-2-cf-ball-retainer-400023F-01.webp,1,2
252,tapetech-2-cf-ball-retainer-400023F-01.webp,tapetech-2-cf-ball-retainer-400023F-02.webp,0,2
253,tapetech-2-nail-spotter-facing-630009-01.webp,tapetech-2-nail-spotter-facing-630009-01.webp,1,2
253,tapetech-2-nail-spotter-facing-630009-01.webp,tapetech-2-nail-spotter-facing-630009-02.webp,0,2
254,tapetech-3-5-easyroll-frame-left-480215-01.webp,tapetech-3-5-easyroll-frame-left-480215-01.webp,1,2
254,tapetech-3-5-easyroll-frame-left-480215-01.webp,tapetech-3-5-easyroll-frame-left-480215-02.webp,0,2
255,tapetech-3-5-easyroll-frame-right-480216-01.webp,tapetech-3-5-easyroll-frame-right-480216-01.webp,1,2
255,tapetech-3-5-easyroll-frame-right-480216-01.webp,tapetech-3-5-easyroll-frame-right-480216-02.webp,0,2
256,tapetech-3-5-easyroll-head-casting-486201-01.webp,tapetech-3-5-easyroll-head-casting-486201-01.webp,1,2
256,tapetech-3-5-easyroll-head-casting-486201-01.webp,tapetech-3-5-easyroll-head-casting-486201-02.webp,0,2
257,tapetech-3-cf-ball-retainer-402012-01.webp,tapetech-3-cf-ball-retainer-402012-01.webp,1,2
257,tapetech-3-cf-ball-retainer-402012-01.webp,tapetech-3-cf-ball-retainer-402012-02.webp,0,2
258,tapetech-3-direct-flusher-CF30TT-01.webp,tapetech-3-combo-flusher-CF30COMBO-02.webp,0,2
258,tapetech-3-direct-flusher-CF30TT-01.webp,tapetech-3-direct-flusher-CF30TT-01.webp,1,2
259,tapetech-3-nail-spotter-facing-680009-01.webp,tapetech-3-nail-spotter-facing-680009-01.webp,1,2
259,tapetech-3-nail-spotter-facing-680009-01.webp,tapetech-3-nail-spotter-facing-680009-02.webp,0,2
260,tapetech-34-flat-box-handle-8034TT-01.webp,tapetech-34-flat-box-handle-8034TT-01.webp,1,2
260,tapetech-34-flat-box-handle-8034TT-01.webp,tapetech-54-flat-box-handle-8054TT-01.webp,0,2
261,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-002.webp,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-002.webp,1,2
261,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-002.webp,tapetech-portable-hot-wire-foam-cutter-EHWJS100-002.webp,0,2
262,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-003.webp,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-003.webp,1,2
262,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-003.webp,tapetech-portable-hot-wire-foam-cutter-EHWJS100-003.webp,0,2
263,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-01.webp,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-01.webp,1,2
263,tapetech-36v-hot-wire-foam-cutter-EHWJS18X2-01.webp,tapetech-portable-hot-wire-foam-cutter-EHWJS100-01.webp,0,2
264,tapetech-4-5-6-carbon-steel-joint-knife-kit-tapetech-4-5-6-carbon-steel-join-01.webp,tapetech-4-5-6-carbon-steel-joint-knife-kit-tapetech-4-5-6-carbon-steel-join-01.webp,1,2
264,tapetech-4-5-6-carbon-steel-joint-knife-kit-tapetech-4-5-6-carbon-steel-join-01.webp,tapetech-4-5-6-stainless-steel-joint-knife-kit-tapetech-4-5-6-stainless-steel-j-01.webp,0,2
265,tapetech-4-aluminum-featheredge-EALFED48-01.webp,tapetech-4-aluminum-featheredge-EALFED48-01.webp,1,2
265,tapetech-4-aluminum-featheredge-EALFED48-01.webp,tapetech-4-magnesium-featheredge-EMGFED48-01.webp,0,2
266,tapetech-4-combo-flusher-CF40COMBO-03.webp,tapetech-4-combo-flusher-CF40COMBO-03.webp,1,2
266,tapetech-4-combo-flusher-CF40COMBO-03.webp,tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-04.webp,0,2
267,tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-01.webp,tapetech-4-combo-flusher-CF40COMBO-05.webp,0,2
267,tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-01.webp,tapetech-creaser-wheel-kit-for-corner-flushers-CFK02TT-01.webp,1,2
268,tapetech-48-smooth-edge-magnesium-darby-with-knob-and-rail-EMAGDARBY48-SM-01.webp,tapetech-48-dual-serrated-edge-magnesium-darby-with-knob-and-rail-EMAGDARBY48-SER-01.webp,0,2
268,tapetech-48-smooth-edge-magnesium-darby-with-knob-and-rail-EMAGDARBY48-SM-01.webp,tapetech-48-smooth-edge-magnesium-darby-with-knob-and-rail-EMAGDARBY48-SM-01.webp,1,2
269,tapetech-5-aluminum-featheredge-EALFED60-01.webp,tapetech-5-aluminum-featheredge-EALFED60-01.webp,1,2
269,tapetech-5-aluminum-featheredge-EALFED60-01.webp,tapetech-5-magnesium-featheredge-EMGFED60-01.webp,0,2
270,tapetech-6-aluminum-featheredge-EALFED72-01.webp,tapetech-6-aluminum-featheredge-EALFED72-01.webp,1,2
270,tapetech-6-aluminum-featheredge-EALFED72-01.webp,tapetech-6-magnesium-featheredge-EMGFED72-01.webp,0,2
271,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-03.webp,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-03.webp,1,2
271,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-03.webp,tapetech-72-continuous-flow-flat-box-handle-cfs8072tt-media-03.webp,0,2
272,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-04.webp,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-04.webp,1,2
272,tapetech-60-continuous-flow-flat-box-handle-cfs8060tt-media-04.webp,tapetech-72-continuous-flow-flat-box-handle-cfs8072tt-media-04.webp,0,2
273,tapetech-ttfinish-tapetech-finishing-set-10355-01.webp,tapetech-7-10-finishing-set-TapeTechSetTTFINISH710-01.webp,0,2
273,tapetech-ttfinish-tapetech-finishing-set-10355-01.webp,tapetech-ttfinish-tapetech-finishing-set-10355-01.webp,1,2
274,tapetech-7-spacer-rod-210071-01.webp,tapetech-7-spacer-rod-210071-01.webp,1,2
274,tapetech-7-spacer-rod-210071-01.webp,tapetech-7-spacer-rod-210071-02.webp,0,2
275,tapetech-72-continuous-flow-flat-box-handle-cfs8072tt-media-02.webp,tapetech-72-continuous-flow-flat-box-handle-cfs8072tt-media-02.webp,1,2
275,tapetech-72-continuous-flow-flat-box-handle-cfs8072tt-media-02.webp,tapetech-continuous-flow-flat-finishing-bundle-cfflat-media-04.webp,0,2
276,tapetech-8-32-x-3-8-fil-hd-ss-nyloc-159010-01.webp,tapetech-8-32-x-3-8-fil-hd-ss-nyloc-159010-01.webp,1,2
276,tapetech-8-32-x-3-8-fil-hd-ss-nyloc-159010-01.webp,tapetech-fa257-8-32-x-1-4-fillister-hd-screw-59085-01.webp,0,2
277,tapetech-8-housing-assembly-356001G-01.webp,tapetech-8-housing-assembly-356001G-01.webp,1,2
277,tapetech-8-housing-assembly-356001G-01.webp,tapetech-8-housing-assembly-356001G-02.webp,0,2
278,tapetech-8-qsx-notched-blade-QB8043-5-04.webp,tapetech-8-qsx-crowned-finishing-blade-QB8023-5-04.webp,0,2
278,tapetech-8-qsx-notched-blade-QB8043-5-04.webp,tapetech-8-qsx-notched-blade-QB8043-5-04.webp,1,2
279,tapetech-880005-rear-brake-lever-881005-01.webp,tapetech-880005-rear-brake-lever-881005-01.webp,1,2
279,tapetech-880005-rear-brake-lever-881005-01.webp,tapetech-880005-rear-brake-lever-881005-02.webp,0,2
280,tapetech-880039-spring-housing-882039-01.webp,tapetech-880039-spring-housing-882039-01.webp,1,2
280,tapetech-880039-spring-housing-882039-01.webp,tapetech-880039-spring-housing-882039-02.webp,0,2
281,tapetech-88tte-connector-plate-811018-01.webp,tapetech-88tte-connector-plate-811018-01.webp,1,2
281,tapetech-88tte-connector-plate-811018-01.webp,tapetech-88tte-connector-plate-811018-02.webp,0,2
282,tapetech-arm-212081-01.webp,tapetech-arm-212081-01.webp,1,2
282,tapetech-arm-212081-01.webp,tapetech-arm-212081-02.webp,0,2
283,tapetech-automatic-taper-extension-ATX01TT-05.webp,tapetech-automatic-taper-extension-ATX01TT-05.webp,1,2
283,tapetech-automatic-taper-extension-ATX01TT-05.webp,tapetech-maxi-taper-07tt-w-atx01tt-extension-media-05.webp,0,2
284,tapetech-ball-coupling-threaded-angle-head-ball-402033-01.webp,tapetech-ball-coupling-threaded-angle-head-ball-402033-01.webp,1,2
284,tapetech-ball-coupling-threaded-angle-head-ball-402033-01.webp,tapetech-ball-coupling-threaded-angle-head-ball-402033-02.webp,0,2
285,tapetech-cap-mud-tube-130001-01.webp,tapetech-cap-mud-tube-130001-01.webp,1,2
285,tapetech-cap-mud-tube-130001-01.webp,tapetech-cap-mud-tube-130001-02.webp,0,2
286,tapetech-chain-roller-50134-01.webp,tapetech-chain-roller-50134-01.webp,1,2
286,tapetech-chain-roller-50134-01.webp,tapetech-chain-roller-50134-02.webp,0,2
287,tapetech-cog-213083-01.webp,tapetech-cog-213083-01.webp,1,2
287,tapetech-cog-213083-01.webp,tapetech-cog-213083-02.webp,0,2
288,tapetech-direct-flusher-CF25TT-01.webp,tapetech-combo-flusher-CF25COMBO-02.webp,0,2
288,tapetech-direct-flusher-CF25TT-01.webp,tapetech-direct-flusher-CF25TT-01.webp,1,2
289,tapetech-direct-flusher-CF35TT-01.webp,tapetech-combo-flusher-CF35COMBO-02.webp,0,2
289,tapetech-direct-flusher-CF35TT-01.webp,tapetech-direct-flusher-CF35TT-01.webp,1,2
290,tapetech-compound-tube-CT24TT-01.webp,tapetech-compound-tube-CT24TT-01.webp,1,2
290,tapetech-compound-tube-CT24TT-01.webp,tapetech-compound-tube-CT36TT-01.webp,0,2
291,tapetech-compound-tube-CT36TT-03.webp,tapetech-compound-tube-CT36TT-03.webp,1,2
291,tapetech-compound-tube-CT36TT-03.webp,tapetech-compound-tube-CT42TT-03.webp,0,2
292,tapetech-compound-tube-CT36TT-04.webp,tapetech-compound-tube-CT36TT-04.webp,1,2
292,tapetech-compound-tube-CT36TT-04.webp,tapetech-compound-tube-CT42TT-04.webp,0,2
293,tapetech-compound-tube-CT36TT-05.webp,tapetech-compound-tube-CT36TT-05.webp,1,2
293,tapetech-compound-tube-CT36TT-05.webp,tapetech-compound-tube-CT42TT-05.webp,0,2
294,tapetech-compound-tube-CT36TT-06.webp,tapetech-compound-tube-CT36TT-06.webp,1,2
294,tapetech-compound-tube-CT36TT-06.webp,tapetech-compound-tube-CT42TT-06.webp,0,2
295,tapetech-connector-for-filler-700042-01.webp,tapetech-connector-for-filler-700042-01.webp,1,2
295,tapetech-connector-for-filler-700042-01.webp,tapetech-connector-for-filler-700042-02.webp,0,2
296,tapetech-connector-plate-standard-handle-800018F-01.webp,tapetech-connector-plate-standard-handle-800018F-01.webp,1,2
296,tapetech-connector-plate-standard-handle-800018F-01.webp,tapetech-connector-plate-standard-handle-800018F-02.webp,0,2
297,tapetech-continuous-flow-finishing-bundle-cfsfinish-media-03.webp,tapetech-continuous-flow-finishing-bundle-cfsfinish-media-03.webp,1,2
297,tapetech-continuous-flow-finishing-bundle-cfsfinish-media-03.webp,tapetech-continuous-flow-flat-finishing-bundle-cfflat-media-03.webp,0,2
298,tapetech-continuous-flow-full-bundle-cffull-media-06.webp,tapetech-continuous-flow-finishing-bundle-cfsfinish-media-04.webp,0,2
298,tapetech-continuous-flow-full-bundle-cffull-media-06.webp,tapetech-continuous-flow-full-bundle-cffull-media-06.webp,1,2
299,tapetech-continuous-flow-taping-bundle-ctpmp-t05cf-media-01.webp,tapetech-continuous-flow-flat-finishing-bundle-cfflat-media-02.webp,0,2
299,tapetech-continuous-flow-taping-bundle-ctpmp-t05cf-media-01.webp,tapetech-continuous-flow-taping-bundle-ctpmp-t05cf-media-01.webp,1,2
300,tapetech-continuous-flow-full-bundle-cffull-media-03.webp,tapetech-continuous-flow-full-bundle-cffull-media-03.webp,1,2
300,tapetech-continuous-flow-full-bundle-cffull-media-03.webp,tapetech-continuous-flow-taping-bundle-ctpmp-t05cf-media-03.webp,0,2
301,tapetech-continuous-flow-taper-t05cf-media-03.webp,tapetech-continuous-flow-taper-t05cf-media-03.webp,1,2
301,tapetech-continuous-flow-taper-t05cf-media-03.webp,tapetech-continuous-flow-taping-bundle-ctpmp-t05cf-media-05.webp,0,2
302,tapetech-control-tube-wheel-050413-01.webp,tapetech-control-tube-wheel-050413-01.webp,1,2
302,tapetech-control-tube-wheel-050413-01.webp,tapetech-control-tube-wheel-050413-02.webp,0,2
303,tapetech-corner-applicator-head-CA07TT-01.webp,tapetech-corner-applicator-head-CA07TT-01.webp,1,2
303,tapetech-corner-applicator-head-CA07TT-01.webp,tapetech-tt50ext-tapetech-angle-box-w-extendable-handle-CA07-XHTT-02.webp,0,2
304,tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp,tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp,1,2
304,tapetech-corner-finisher-handle-adapter-CFA-TT-01.webp,tapetech-extendable-angle-head-handle-XHTT-CFA-03.webp,0,2
305,tapetech-coupling-pin-801009-01.webp,tapetech-coupling-pin-801009-01.webp,1,2
305,tapetech-coupling-pin-801009-01.webp,tapetech-coupling-pin-801009-02.webp,0,2
306,tapetech-discharge-tube-assembly-722039-01.webp,tapetech-discharge-tube-assembly-722039-01.webp,1,2
306,tapetech-discharge-tube-assembly-722039-01.webp,tapetech-discharge-tube-assembly-722039-02.webp,0,2
307,tapetech-disengaging-cam-50019-01.webp,tapetech-disengaging-cam-50019-01.webp,1,2
307,tapetech-disengaging-cam-50019-01.webp,tapetech-disengaging-cam-50019-02.webp,0,2
308,tapetech-easyclean-automatic-taper-07TT-01.webp,tapetech-easyclean-automatic-mini-taper-03TT-01.webp,0,2
308,tapetech-easyclean-automatic-taper-07TT-01.webp,tapetech-easyclean-automatic-taper-07TT-01.webp,1,2
309,tapetech-easyclean-automatic-mini-taper-03TT-03.webp,tapetech-easyclean-automatic-mini-taper-03TT-03.webp,1,2
309,tapetech-easyclean-automatic-mini-taper-03TT-03.webp,tapetech-maxi-taper-07tt-w-atx01tt-extension-media-03.webp,0,2
310,tapetech-easyclean-automatic-taper-07TT-05.webp,tapetech-easyclean-automatic-mini-taper-03TT-05.webp,0,2
310,tapetech-easyclean-automatic-taper-07TT-05.webp,tapetech-easyclean-automatic-taper-07TT-05.webp,1,2
311,tapetech-easyclean-automatic-taper-07TT-06.webp,tapetech-easyclean-automatic-mini-taper-03TT-07.webp,0,2
311,tapetech-easyclean-automatic-taper-07TT-06.webp,tapetech-easyclean-automatic-taper-07TT-06.webp,1,2
312,tapetech-easyclean-automatic-taper-07TT-07.webp,tapetech-easyclean-automatic-mini-taper-03TT-08.webp,0,2
312,tapetech-easyclean-automatic-taper-07TT-07.webp,tapetech-easyclean-automatic-taper-07TT-07.webp,1,2
313,tapetech-easyclean-flat-box-EZ15TT-08.webp,tapetech-easyclean-flat-box-EZ12TT-008.webp,0,2
313,tapetech-easyclean-flat-box-EZ15TT-08.webp,tapetech-easyclean-flat-box-EZ15TT-08.webp,1,2
314,tapetech-easyclean-flat-box-EZ15TT-09.webp,tapetech-easyclean-flat-box-EZ12TT-009.webp,0,2
314,tapetech-easyclean-flat-box-EZ15TT-09.webp,tapetech-easyclean-flat-box-EZ15TT-09.webp,1,2
315,tapetech-easyclean-flat-box-EZ15TT-07.webp,tapetech-easyclean-flat-box-EZ15TT-07.webp,1,2
315,tapetech-easyclean-flat-box-EZ15TT-07.webp,tapetech-easyroll-flat-box-wheel-kit-EZROLL-KIT-02.webp,0,2
316,tapetech-easyclean-nail-spotter-head-NS02TT-01.webp,tapetech-easyclean-nail-spotter-head-NS02TT-01.webp,1,2
316,tapetech-easyclean-nail-spotter-head-NS02TT-01.webp,tapetech-tt63extx1-tapetech-2-nail-spotter-w-x1-handle-NS02-w-X1-Hdl-02.webp,0,2
317,tapetech-easyclean-nail-spotter-head-NS02TT-03.webp,tapetech-easyclean-nail-spotter-head-NS02TT-03.webp,1,2
317,tapetech-easyclean-nail-spotter-head-NS02TT-03.webp,tapetech-tt63extx1-tapetech-2-nail-spotter-w-x1-handle-NS02-w-X1-Hdl-03.webp,0,2
318,tapetech-easyclean-nail-spotter-head-NS03TT-01.webp,tapetech-easyclean-nail-spotter-head-NS03TT-01.webp,1,2
318,tapetech-easyclean-nail-spotter-head-NS03TT-01.webp,tapetech-tt68ext1-tapetech-3-nail-spotter-w-x1-handle-media-02.webp,0,2
319,tapetech-easyclean-nail-spotter-head-NS03TT-03.webp,tapetech-easyclean-nail-spotter-head-NS03TT-03.webp,1,2
319,tapetech-easyclean-nail-spotter-head-NS03TT-03.webp,tapetech-tt68ext1-tapetech-3-nail-spotter-w-x1-handle-media-03.webp,0,2
320,tapetech-extendable-nail-spotter-handle-XHTT-NSA-05.webp,tapetech-extendable-angle-box-handle-xhtt-caa-XHTT-CAA-TT-002.webp,0,2
320,tapetech-extendable-nail-spotter-handle-XHTT-NSA-05.webp,tapetech-extendable-nail-spotter-handle-XHTT-NSA-05.webp,1,2
321,tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp,tapetech-extendable-nail-spotter-handle-XHTT-NSA-03.webp,0,2
321,tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp,tapetech-nail-spotter-handle-adapter-NSA-TT-01.webp,1,2
322,tapetech-extra-long-easyclean-loading-pump-76XLTT-03.webp,tapetech-extra-long-easyclean-loading-pump-76XLTT-03.webp,1,2
322,tapetech-extra-long-easyclean-loading-pump-76XLTT-03.webp,tapetech-extra-long-easyclean-loading-pump-76XLTT-06.webp,0,2
323,tapetech-filler-tube-assembly-704040-01.webp,tapetech-filler-tube-assembly-704040-01.webp,1,2
323,tapetech-filler-tube-assembly-704040-01.webp,tapetech-filler-tube-assembly-704040-02.webp,0,2
324,tapetech-flat-box-combo-TTFBC-01.webp,tapetech-flat-box-combo-TTFBC-01.webp,1,2
324,tapetech-flat-box-combo-TTFBC-01.webp,tapetech-ttflat-tapetech-flat-box-combo-set-10356-01.webp,0,2
325,tapetech-foot-bracket-706020F-01.webp,tapetech-foot-bracket-706020F-01.webp,1,2
325,tapetech-foot-bracket-706020F-01.webp,tapetech-foot-bracket-706020F-02.webp,0,2
326,tapetech-footvalve-disc-740110-01.webp,tapetech-footvalve-disc-740110-01.webp,1,2
326,tapetech-footvalve-disc-740110-01.webp,tapetech-footvalve-disc-740110-02.webp,0,2
327,tapetech-full-set-TT-FULL-7-10-01.webp,tapetech-full-set-TT-FULL-7-10-01.webp,1,2
327,tapetech-full-set-TT-FULL-7-10-01.webp,tapetech-ttfull-tapetech-drywall-tools-full-set-10128-01.webp,0,2
328,tapetech-gooser-body-assembly-54028-01.webp,tapetech-gooser-body-assembly-54028-01.webp,1,2
328,tapetech-gooser-body-assembly-54028-01.webp,tapetech-gooser-body-assembly-54028-02.webp,0,2
329,tapetech-hex-head-cup-bolt-50205-01.webp,tapetech-hex-head-cup-bolt-50205-01.webp,1,2
329,tapetech-hex-head-cup-bolt-50205-01.webp,tapetech-hex-head-cup-bolt-50205-02.webp,0,2
330,tapetech-hinge-assembly-196003-01.webp,tapetech-hinge-assembly-196003-01.webp,1,2
330,tapetech-hinge-assembly-196003-01.webp,tapetech-hinge-assembly-196003-02.webp,0,2
331,tapetech-hook-212086-01.webp,tapetech-hook-212086-01.webp,1,2
331,tapetech-hook-212086-01.webp,tapetech-hook-212086-02.webp,0,2
332,tapetech-replacement-hot-wire-EHW100-01.webp,tapetech-hot-wire-replacement-roll-EHW106-01.webp,0,2
332,tapetech-replacement-hot-wire-EHW100-01.webp,tapetech-replacement-hot-wire-EHW100-01.webp,1,2
