path,rel_path,extension,bytes_size,width,height,format,sha1,readable,reasons,keep,action,duplicate_group_size,kept_canonical_rel_path
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17601-media-2-jpg__a156767066485d.webp,Item-Images-AMES-17601-media-2-jpg__a156767066485d.webp,.webp,115324,1200,1200,WEBP,f1af8d5eb481a99aae90795374a6efd0d662a631,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17601-media-3-jpg__7207f23b30b5a9.webp,Item-Images-AMES-17601-media-3-jpg__7207f23b30b5a9.webp,.webp,64390,1200,1200,WEBP,9fdbe7a773eb663bf72b7464d41e7832d1c82c2e,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17601-media-4-jpg__3cb46eda3cdd7c.webp,Item-Images-AMES-17601-media-4-jpg__3cb46eda3cdd7c.webp,.webp,98762,1200,1200,WEBP,fbee0fbac82ddcda07f9822eb2f907bc80608e5f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17603-media-1-jpg__aef695e7eb078c.webp,Item-Images-AMES-17603-media-1-jpg__aef695e7eb078c.webp,.webp,97738,1200,1200,WEBP,0a39968df9963e0cbd23d85cdfc75732c8a6a5dc,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17603-media-3-jpg__2ee601e364b735.webp,Item-Images-AMES-17603-media-3-jpg__2ee601e364b735.webp,.webp,95352,1200,1200,WEBP,6b5f97854e0da81f2c78fbda4f4dd2e5108f31a0,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17603-media-5-jpg__4354dc9b22eb1c.webp,Item-Images-AMES-17603-media-5-jpg__4354dc9b22eb1c.webp,.webp,46734,1200,1200,WEBP,f5cbe8537890d6baabd668e65af83bbdddcf13b5,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17605-media-1-jpg__5cdef5e2682827.webp,Item-Images-AMES-17605-media-1-jpg__5cdef5e2682827.webp,.webp,90050,1200,1200,WEBP,d660ef60aefe63aa62a5fcb724a4a81ccd0fbb17,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17605-media-2-jpg__ec8232e82ad87b.webp,Item-Images-AMES-17605-media-2-jpg__ec8232e82ad87b.webp,.webp,130820,1200,1200,WEBP,defd100a05cf3ea06de7f2a5f06f33eb4dad54e2,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17605-media-3-jpg__6509f4fdb218e4.webp,Item-Images-AMES-17605-media-3-jpg__6509f4fdb218e4.webp,.webp,83444,1200,1200,WEBP,f66903f917b250138367b04b48bb28b652794014,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17605-media-4-jpg__2bb75118551b6e.webp,Item-Images-AMES-17605-media-4-jpg__2bb75118551b6e.webp,.webp,99860,1200,1200,WEBP,b4b2e56e3136a6fcdf4734d3719c0294543352fc,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17639-media-5-jpg__a3eeebef64eeb0.webp,Item-Images-AMES-17639-media-5-jpg__a3eeebef64eeb0.webp,.webp,16708,1200,1200,WEBP,89490a7ca335dc7d7d8e035a9a8456572e36325f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-001-jpg__23fca8cb797676.webp,Item-Images-AMES-17988-Sidewinder-001-jpg__23fca8cb797676.webp,.webp,36128,1200,1200,WEBP,b4ccfae732a637e6b846eadf759c84d94c9a91bb,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-002-jpg__1ebae6037ea062.webp,Item-Images-AMES-17988-Sidewinder-002-jpg__1ebae6037ea062.webp,.webp,16520,1200,1200,WEBP,a2f6eaa31d651f5064e1ef63c65c4394a4d941ff,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-003-jpg__cdedb2a8c71460.webp,Item-Images-AMES-17988-Sidewinder-003-jpg__cdedb2a8c71460.webp,.webp,56492,1200,1200,WEBP,82cc0b7679e121936115a40cbf8d22cfb7c38214,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-004-jpg__cab976ac420d8b.webp,Item-Images-AMES-17988-Sidewinder-004-jpg__cab976ac420d8b.webp,.webp,89374,1200,1200,WEBP,429075c6e5214684d93a49cf0fa6031546f610e8,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-005-jpg__a854fcd1d1fb3d.webp,Item-Images-AMES-17988-Sidewinder-005-jpg__a854fcd1d1fb3d.webp,.webp,116158,1200,1200,WEBP,f4f49c4ceb149f57cabb061ee74eba451244bbbe,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-17988-Sidewinder-007-jpg__12826d905b3307.webp,Item-Images-AMES-17988-Sidewinder-007-jpg__12826d905b3307.webp,.webp,58380,1200,1200,WEBP,815d1607e801bfd848d6836a775f6bc7bab71e90,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18124-TapeTech40mmMiniOutsideCornerTrowel-001-jpg__609d87efd94c57.webp,Item-Images-AMES-18124-TapeTech40mmMiniOutsideCornerTrowel-001-jpg__609d87efd94c57.webp,.webp,34366,1200,1200,WEBP,f62a7c71725cfd1e6575092a54460853c691a687,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18125-TapeTech80mmMiniOutsideCornerTrowel-001-jpg__e0ae2e723e770c.webp,Item-Images-AMES-18125-TapeTech80mmMiniOutsideCornerTrowel-001-jpg__e0ae2e723e770c.webp,.webp,34756,1200,1200,WEBP,fd5b6cc4a4a3eeb464f39d49aaa8692649fb359c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18126-TapeTech80mmOutsideCornerTrowel-001-jpg__2ea4ea24ea0ff3.webp,Item-Images-AMES-18126-TapeTech80mmOutsideCornerTrowel-001-jpg__2ea4ea24ea0ff3.webp,.webp,31704,1200,1200,WEBP,ebcba3dcdb95ef30a7acedd0e49a7d56322235e3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18127-TapeTech110mmOutsideCornerTrowel-001-jpg__7db578f2b6c7e2.webp,Item-Images-AMES-18127-TapeTech110mmOutsideCornerTrowel-001-jpg__7db578f2b6c7e2.webp,.webp,31230,1200,1200,WEBP,9d7cb8cc262cee7591e083655d6c65f35a218334,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18128-TapeTech40mmMiniInsideCornerTrowel-001-jpg__2f278190693965.webp,Item-Images-AMES-18128-TapeTech40mmMiniInsideCornerTrowel-001-jpg__2f278190693965.webp,.webp,41308,1200,1200,WEBP,5fc5e99676ef2654774ed4afdbd23eaba81418ed,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18129-TapeTech80mmMiniInsideCornerTrowel-001-jpg__ae4aa844542ae8.webp,Item-Images-AMES-18129-TapeTech80mmMiniInsideCornerTrowel-001-jpg__ae4aa844542ae8.webp,.webp,40756,1200,1200,WEBP,71a91aed997f364464b9abc0a9adccd8e24966f1,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18130-TapeTech80mmInsideCornerTrowel-001-jpg__b4b22cc3a608b4.webp,Item-Images-AMES-18130-TapeTech80mmInsideCornerTrowel-001-jpg__b4b22cc3a608b4.webp,.webp,28980,1200,1200,WEBP,34588ce02c25390fffd5686e853389b90294bf39,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18131-TapeTech110mmInsideCornerTrowel-001-jpg__334b9cf1ff49d2.webp,Item-Images-AMES-18131-TapeTech110mmInsideCornerTrowel-001-jpg__334b9cf1ff49d2.webp,.webp,47050,1200,1200,WEBP,c2dad8876501db47c230aa8ab73537fb345fc57d,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-001-jpg__0b1d46c4745210.webp,Item-Images-AMES-18164-TG12053PS-001-jpg__0b1d46c4745210.webp,.webp,59622,1200,1200,WEBP,5a83b8da96db82212a31998d65e324e2f2c7126f,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-002-jpg__3a8b7d3c2c5594.webp,Item-Images-AMES-18164-TG12053PS-002-jpg__3a8b7d3c2c5594.webp,.webp,57160,1200,1200,WEBP,3cfde5bbd9c0872f282f0196b9a2b58bb38d3fba,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-003-jpg__31b931a8cc019e.webp,Item-Images-AMES-18164-TG12053PS-003-jpg__31b931a8cc019e.webp,.webp,58986,1200,1200,WEBP,d6501b1c7fb66f601cb25b02a8675ff4f0448f6b,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-004-jpg__6723da1251e609.webp,Item-Images-AMES-18164-TG12053PS-004-jpg__6723da1251e609.webp,.webp,61228,1200,1200,WEBP,683710798d9f9e28c6f8ef29569145a148f713df,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-005-jpg__34eeb7427e874d.webp,Item-Images-AMES-18164-TG12053PS-005-jpg__34eeb7427e874d.webp,.webp,46420,1200,1200,WEBP,606b527a2ec22c995b9cd5e035353c1715c1b643,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18164-TG12053PS-006-jpg__8170b4e71c3d62.webp,Item-Images-AMES-18164-TG12053PS-006-jpg__8170b4e71c3d62.webp,.webp,59398,1200,1200,WEBP,a7eeccfc97d155fac7059b0f3ed81da145a786f7,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18165-TG14053PS-001-jpg__287b92ad7ebbd0.webp,Item-Images-AMES-18165-TG14053PS-001-jpg__287b92ad7ebbd0.webp,.webp,49920,1200,1200,WEBP,8d5ad526a2ed51a637fd8448dabf14eb72d382e7,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18165-TG14053PS-002-jpg__fb75f2d68a6fa1.webp,Item-Images-AMES-18165-TG14053PS-002-jpg__fb75f2d68a6fa1.webp,.webp,51244,1200,1200,WEBP,13ff5dc2605905cd94390c3b554db20211263027,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18165-TG14053PS-003-jpg__3708b4a3bdd1fc.webp,Item-Images-AMES-18165-TG14053PS-003-jpg__3708b4a3bdd1fc.webp,.webp,57320,1200,1200,WEBP,7152c9b415cfa85a641144da2b608fc6f5cb6827,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18165-TG14053PS-004-jpg__e48a7a954df683.webp,Item-Images-AMES-18165-TG14053PS-004-jpg__e48a7a954df683.webp,.webp,50686,1200,1200,WEBP,4dc163de5ef7e8fc71b42d2d9d73dc7a3e40168e,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18165-TG14053PS-005-jpg__79911223872ad4.webp,Item-Images-AMES-18165-TG14053PS-005-jpg__79911223872ad4.webp,.webp,38630,1200,1200,WEBP,239c7c36282841afa3110737a29c84b9e329eaa0,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18166-TG16053PS-001-jpg__2e3100565e3791.webp,Item-Images-AMES-18166-TG16053PS-001-jpg__2e3100565e3791.webp,.webp,48562,1200,1200,WEBP,bbb315462cfec53da64495789a28cfd4fc46ddcb,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18166-TG16053PS-002-jpg__15794c0c192aef.webp,Item-Images-AMES-18166-TG16053PS-002-jpg__15794c0c192aef.webp,.webp,46238,1200,1200,WEBP,ae903baceb244986d306eea7edb9ae51f160b111,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18166-TG16053PS-003-jpg__fc1c96d35a712a.webp,Item-Images-AMES-18166-TG16053PS-003-jpg__fc1c96d35a712a.webp,.webp,55394,1200,1200,WEBP,ae666ecda2d6eafb7d618ec4b50826e34d937d12,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18166-TG16053PS-004-jpg__a3ed13521d85c1.webp,Item-Images-AMES-18166-TG16053PS-004-jpg__a3ed13521d85c1.webp,.webp,45314,1200,1200,WEBP,1dfead634427a3a00e6fd4ec844205c9ca4aec7c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18166-TG16053PS-005-jpg__90ae112f5ffbbd.webp,Item-Images-AMES-18166-TG16053PS-005-jpg__90ae112f5ffbbd.webp,.webp,29564,1200,1200,WEBP,a60b53a771e4ce9c42376c8d12424ba01597996a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18167-TG18053PS-001-jpg__d20e952f6b6be1.webp,Item-Images-AMES-18167-TG18053PS-001-jpg__d20e952f6b6be1.webp,.webp,47922,1200,1200,WEBP,69f0cdc8f9f079208bc58af5d59b14cdcb22a3ae,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18167-TG18053PS-002-jpg__e16e84da0981fc.webp,Item-Images-AMES-18167-TG18053PS-002-jpg__e16e84da0981fc.webp,.webp,45330,1200,1200,WEBP,9230894bfd734308746acf0b5f9307eb2794645a,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18167-TG18053PS-003-jpg__a132f40f78e91a.webp,Item-Images-AMES-18167-TG18053PS-003-jpg__a132f40f78e91a.webp,.webp,43284,1200,1200,WEBP,45a99b95c402dc900771be2e9eafab1e7033d65c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18167-TG18053PS-004-jpg__66851851915468.webp,Item-Images-AMES-18167-TG18053PS-004-jpg__66851851915468.webp,.webp,45268,1200,1200,WEBP,2bb5f5eeebb7df31a2ab9e674abe4478c9c7fa33,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18167-TG18053PS-005-jpg__86137270813589.webp,Item-Images-AMES-18167-TG18053PS-005-jpg__86137270813589.webp,.webp,33978,1200,1200,WEBP,a4a29d7b3b4f2b77e1b799d6a70cfb15ab5dcf9e,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18169-TG14054PS-001-jpg__f9762991d52a83.webp,Item-Images-AMES-18169-TG14054PS-001-jpg__f9762991d52a83.webp,.webp,55320,1200,1200,WEBP,d3afa8a0deeee293a1b7ceebb559abac32f2ac54,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18169-TG14054PS-002-jpg__a83ace4458d4ce.webp,Item-Images-AMES-18169-TG14054PS-002-jpg__a83ace4458d4ce.webp,.webp,52992,1200,1200,WEBP,a91bd965e0ea973e7658e33521622e6f107e04b2,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18169-TG14054PS-003-jpg__ea747b856fbaa6.webp,Item-Images-AMES-18169-TG14054PS-003-jpg__ea747b856fbaa6.webp,.webp,52784,1200,1200,WEBP,ad3042c25cf3b169de7813f92b0b11ade1e87c88,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18169-TG14054PS-004-jpg__eff776cd3f90ae.webp,Item-Images-AMES-18169-TG14054PS-004-jpg__eff776cd3f90ae.webp,.webp,53440,1200,1200,WEBP,3cd50c88f57ef01ebe67d12931f3468bb194507b,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18169-TG14054PS-005-jpg__191c59d4d96f7d.webp,Item-Images-AMES-18169-TG14054PS-005-jpg__191c59d4d96f7d.webp,.webp,42640,1200,1200,WEBP,2ba7b712365bb15569c4178064a65dab2818e60c,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18170-TG16054PS-001-jpg__c7e01ccb8d77d2.webp,Item-Images-AMES-18170-TG16054PS-001-jpg__c7e01ccb8d77d2.webp,.webp,49654,1200,1200,WEBP,4ec64239a363769a9a82132b9264dcc530cbcf79,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18170-TG16054PS-002-jpg__98d799d30d5ee1.webp,Item-Images-AMES-18170-TG16054PS-002-jpg__98d799d30d5ee1.webp,.webp,46822,1200,1200,WEBP,1c20d5d9ed74592f37e7227c57ed8040debb0f50,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18170-TG16054PS-003-jpg__ffb025d64767d7.webp,Item-Images-AMES-18170-TG16054PS-003-jpg__ffb025d64767d7.webp,.webp,54710,1200,1200,WEBP,cb6e924ef5b1aeeeb76b6b554f712376eddb23a2,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18170-TG16054PS-004-jpg__4dd3ae5c8a1c59.webp,Item-Images-AMES-18170-TG16054PS-004-jpg__4dd3ae5c8a1c59.webp,.webp,46092,1200,1200,WEBP,3ea5988181cceccb0a39487ba7ca40c45b72add6,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18170-TG16054PS-005-jpg__338be31f073c00.webp,Item-Images-AMES-18170-TG16054PS-005-jpg__338be31f073c00.webp,.webp,31070,1200,1200,WEBP,475a1f4ab848c3be1f0164021ebe572c3cf5eba1,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18171-TG18054PS-001-jpg__109dd1d950420f.webp,Item-Images-AMES-18171-TG18054PS-001-jpg__109dd1d950420f.webp,.webp,46884,1200,1200,WEBP,d17018de41e9395cf203534477d3891b583f3a76,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18171-TG18054PS-002-jpg__589364fb397e53.webp,Item-Images-AMES-18171-TG18054PS-002-jpg__589364fb397e53.webp,.webp,44482,1200,1200,WEBP,ca43e66c173321df0a818d0b8e9c98d8d683e3b7,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18171-TG18054PS-003-jpg__92caa77012f888.webp,Item-Images-AMES-18171-TG18054PS-003-jpg__92caa77012f888.webp,.webp,44636,1200,1200,WEBP,b8a316f28bd5f68fa4cb27407a43289f65fcad51,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18171-TG18054PS-004-jpg__891490fc4f368c.webp,Item-Images-AMES-18171-TG18054PS-004-jpg__891490fc4f368c.webp,.webp,42532,1200,1200,WEBP,3650e094d6417792cca88badfee67bb0c3397753,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18171-TG18054PS-005-jpg__cde27ad2840a82.webp,Item-Images-AMES-18171-TG18054PS-005-jpg__cde27ad2840a82.webp,.webp,34374,1200,1200,WEBP,a8461971803d572c111084167296031e2f3a7462,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-001-jpg__876547453459ae.webp,Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-001-jpg__876547453459ae.webp,.webp,46696,1200,1200,WEBP,b6e53ebc7b80911b94a19892f43c8a1c6f8d09a3,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-002-jpg__f787e7a28e670c.webp,Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-002-jpg__f787e7a28e670c.webp,.webp,45770,1200,1200,WEBP,30a5cd7a1cdeee3f5cde4c84c1b5f67446fb043b,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-003-jpg__0b82b490e2f1de.webp,Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-003-jpg__0b82b490e2f1de.webp,.webp,47578,1200,1200,WEBP,084ae91d51a304c8512842352ea31526393bb1a9,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-004-jpg__9ae052d91c9cf0.webp,Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-004-jpg__9ae052d91c9cf0.webp,.webp,48734,1200,1200,WEBP,e7a250c71049a1a80054df69657b3042557710e9,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-005-jpg__6ee27a61401001.webp,Item-Images-AMES-18178-TapeTech12inx4-7inPremiumGoldCurvedFinishingTrowel-005-jpg__6ee27a61401001.webp,.webp,38412,1200,1200,WEBP,cb92d1bec56ff90dba68804852988e4a40198139,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-001-jpg__fb878ed36cf5f7.webp,Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-001-jpg__fb878ed36cf5f7.webp,.webp,42792,1200,1200,WEBP,d43f6ba5283385e463932b0b9a5499f39233a57e,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-002-jpg__4c17fd94c31b12.webp,Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-002-jpg__4c17fd94c31b12.webp,.webp,44328,1200,1200,WEBP,02f84d3920c031789d21d813986cd35278fb027d,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-003-jpg__efafd3c29c7339.webp,Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-003-jpg__efafd3c29c7339.webp,.webp,48536,1200,1200,WEBP,2b3e4b467d80223ccf128caed85f4e02441aec90,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-004-jpg__32bc235ec58838.webp,Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-004-jpg__32bc235ec58838.webp,.webp,39648,1200,1200,WEBP,eafc59fa14152a0832a5bf0c5bfcfd56b398fdd5,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-005-jpg__5aa9e9fd70f261.webp,Item-Images-AMES-18179-TapeTechGoldStainlessSteelCurvedFinishingTrowel-005-jpg__5aa9e9fd70f261.webp,.webp,38034,1200,1200,WEBP,d14707f5ca35cefdf99466ab9242d509f1c14b52,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-001-jpg__701ccc0c7dacd6.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-001-jpg__701ccc0c7dacd6.webp,.webp,58658,1200,1200,WEBP,5c143bb3e9f87c3e5dddfcda675eb796e2e0e9e1,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-002-jpg__3ff6bf5ce7661f.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-002-jpg__3ff6bf5ce7661f.webp,.webp,56050,1200,1200,WEBP,d78eb7649109b174b39d9fae2dcc299c7f8ad419,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-003-jpg__b72a2299e5878b.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-003-jpg__b72a2299e5878b.webp,.webp,57024,1200,1200,WEBP,f99f6bdfb156eb477455fbf9e1887f99a04e9424,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-004-jpg__c8c783e0476252.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-004-jpg__c8c783e0476252.webp,.webp,61812,1200,1200,WEBP,e393b55d93a796bcb3e915303de731b54614d600,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-005-jpg__985f824378f145.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-005-jpg__985f824378f145.webp,.webp,47680,1200,1200,WEBP,e6d26e0bc0b0c996bff746c95570000e8de6bcb9,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-006-jpg__0d16c32db5f2ca.webp,Item-Images-AMES-18182-TapeTechGoldStainlessSteelPoolTrowel-006-jpg__0d16c32db5f2ca.webp,.webp,80624,1200,1200,WEBP,6655406a1d41d611dbbfb3adb8fdb83486afd5f5,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18183-TapeTechGoldStainlessSteelPoolTrowel-001-jpg__d4fc03b5a52c37.webp,Item-Images-AMES-18183-TapeTechGoldStainlessSteelPoolTrowel-001-jpg__d4fc03b5a52c37.webp,.webp,46688,1200,1200,WEBP,c0625af2bc75c4b6cbdeb4954fc01848bfb902ce,True,,True,keep,1,
c:\Users\Elliott\drywall-toolbox\products\Production\launch_images\Item-Images-AMES-18183-TapeTechGoldStainlessSteelPoolTrowel-002-jpg__e096e19907b1a4.webp,Item-Images-AMES-18183-TapeTechGoldStainlessSteelPoolTrowel-002-jpg__e096e19907b1a4.webp,.webp,47566,1200,1200,WEBP,bc2b573eb3f261a3c1d7a9b8f172187e60b747dd,True,,True,keep,1,
